NQUEST,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA11,YTA12,YTA2,YTA31,YCA1,YCA2,YTA32,YTA4,YTA5,YL,YTP,YTA3,YTA,YT,YM,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
955310,1,0,0,0,0,0,0,0,0,0,0,6000,0,500,0,0,0,0,500,500,0,6000,23.116064272,0,0,236.8525398,-213.7364755,5786.2635245,6286.2635245
955310,2,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,8000
955310,4,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,9000
955310,6,8000,0,3900,0,0,0,0,0,0,0,0,0,0,0,8000,3900,0,0,3900,0,0,0,0,0,0,0,0,11900
955310,7,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000
955311,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7200,8.6087101484,0,0,0,8.6087101484,7208.6087101,7208.6087101
955311,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
955312,1,17600,0,0,0,0,0,0,0,0,0,8400,800,0,0,17600,0,-800,-800,-800,0,8400,15.453144142,0,0,0,15.453144142,8415.4531441,25215.453144
955315,1,24000,350,0,0,1632,0,1632,0,0,0,12000,0,0,0,24350,0,0,1632,1632,0,12000,183.42579269,0,555.62287674,484.47110413,254.5775653,12254.577565,38236.577565
955315,2,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,16000
955317,1,0,0,0,0,0,0,0,0,0,15600,25000,0,0,0,0,0,0,0,0,243000,40600,99.163848711,0,1340.447973,0,1439.6118217,42039.611822,285039.61182
955319,1,0,0,0,0,0,0,0,0,0,800,7200,0,0,0,0,0,0,0,0,25000,8000,24.794061048,0,0,2368.525398,-2343.731337,5656.2686631,30656.268663
955319,2,9000,0,0,0,500,500,0,0,0,0,0,0,0,0,9000,0,0,500,500,0,0,0,0,0,0,0,0,9500
955319,4,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,6000,0,0,0,0,0,0,0,0,6000
955322,1,28800,0,0,0,0,0,0,0,0,0,6000,0,0,0,28800,0,0,0,0,4500,6000,37.186443267,0,0,0,37.186443267,6037.1864433,39337.186443
955322,2,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
955324,1,21000,0,0,0,0,0,0,0,0,0,6000,0,0,0,21000,0,0,0,0,0,6000,12.629997499,0,0,0,12.629997499,6012.6299975,27012.629997
955324,2,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
955325,1,13800,0,0,0,0,0,0,0,0,0,7200,0,0,0,13800,0,0,0,0,0,7200,0.0762854043,0,0,0,0.0762854043,7200.0762854,21000.076285
955325,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,18000
955327,1,20000,0,0,0,0,0,0,0,0,0,8400,0,1000,0,20000,0,0,1000,1000,0,8400,35.63700813,0,0,2009.6579134,-1974.020905,6425.9790947,27425.979095
955327,2,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,17000
955332,1,0,0,0,0,0,0,0,0,0,0,5400,0,4000,0,0,0,0,4000,4000,0,5400,2.788983245,0,0,538.30122681,-535.5122436,4864.4877564,8864.4877564
955332,2,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,9500
955333,1,0,0,0,0,0,0,0,0,0,0,5300,0,1000,0,0,0,0,1000,1000,5000,5300,15.494351361,0,0,0,15.494351361,5315.4943514,11315.494351
955334,1,0,0,11570,0,0,0,0,0,0,3500,8400,0,2400,0,0,11570,0,2400,13970,521.73913043,11900,38.735878403,30.301263301,0,0,69.037141704,11969.037142,26460.776272
955334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.26086957,0,0,0,0,0,0,0,478.26086957
955335,1,0,0,18200,0,0,0,0,0,0,21600,42200,0,0,0,0,18200,0,0,18200,14000,63800,619.77405444,466.17328155,8409.9892689,1112.4892021,8383.4474028,72183.447403,104383.4474
955335,2,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,0,0,22100
955342,1,10000,0,0,0,0,0,0,0,0,0,3600,0,0,0,10000,0,0,0,0,10000,3600,4.6483054083,0,38.101470191,502.41447836,-459.6647028,3140.3352972,23140.335297
955342,2,16900,0,0,0,650,650,0,0,0,0,0,0,0,0,16900,0,0,650,650,0,0,0,0,0,0,0,0,17550
955344,1,23000,0,0,0,0,0,0,0,0,0,8100,0,0,0,23000,0,0,0,0,0,8100,15.494351361,0,0,0,15.494351361,8115.4943514,31115.494351
955344,2,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
955345,1,17000,200,0,0,0,0,0,0,0,0,12000,0,0,0,17200,0,0,0,0,0,12000,18.593221633,0,0,4306.4098145,-4287.816593,7712.1834072,24912.183407
955345,2,17000,200,0,0,0,0,0,0,0,0,0,0,0,0,17200,0,0,0,0,0,0,0,0,0,0,0,0,17200
955346,1,7200,0,0,0,0,0,0,0,0,0,6000,0,0,0,7200,0,0,0,0,3600,6000,0,0,0,0,0,6000,16800
955346,2,0,0,14098,0,0,0,0,0,0,0,0,0,0,0,0,14098,0,0,14098,0,0,0,0,0,0,0,0,14098
955348,1,0,0,9672,0,0,0,0,0,0,0,7200,0,0,0,0,9672,0,0,9672,0,7200,0,0,0,0,0,7200,16872
955348,2,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,10800
955348,3,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,11700
955354,1,0,0,8190,0,0,0,0,0,0,0,5050,0,0,0,0,8190,0,0,8190,0,5050,4.6483054083,0,0,0,4.6483054083,5054.6483054,13244.648305
955361,1,0,0,0,0,0,0,0,0,0,0,12000,0,1200,0,0,0,0,1200,1200,82000,12000,619.77405444,0,0,2906.8266248,-2287.05257,9712.9474297,92912.94743
955361,2,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
955364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,4.6483054083,0,0,0,4.6483054083,4.6483054083,12004.648305
955364,2,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,8000
955368,1,0,0,16250,0,0,0,0,0,0,0,27600,0,0,0,0,16250,0,0,16250,0,27600,30.988702722,0,0,0,30.988702722,27630.988703,43880.988703
955373,1,21000,0,0,0,0,0,0,0,0,0,4800,0,0,0,21000,0,0,0,0,0,4800,9.2966108166,0,0,0,9.2966108166,4809.2966108,25809.296611
955373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,10000
955425,1,30000,0,0,0,0,0,0,0,0,0,14400,0,0,0,30000,0,0,0,0,0,14400,78.163944057,0,0,3050.3736186,-2972.209675,11427.790325,41427.790325
955425,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
955426,1,0,0,0,0,0,0,0,0,0,0,36250,0,1000,0,0,0,0,1000,1000,15000,36250,453.93224882,0,3553.5300702,8038.6316537,-4031.169335,32218.830665,48218.830665
955426,2,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,60000
955429,1,0,0,0,0,0,0,0,0,0,750,17400,0,0,0,0,0,0,0,0,21000,18150,662.58464038,0,0,0,662.58464038,18812.58464,39812.58464
955429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,21000
955431,1,35000,0,0,0,0,0,0,0,0,0,7200,0,0,0,35000,0,0,0,0,0,7200,21.99169558,0,0,1345.753067,-1323.761371,5876.2386286,40876.238629
955435,1,0,0,0,0,0,0,0,0,5000,5000,7200,0,0,0,0,0,5000,5000,5000,0,12200,1.59565016,0,0,0,1.59565016,12201.59565,17201.59565
955472,1,18200,0,0,0,0,0,0,0,0,0,3000,0,500,0,18200,0,0,500,500,0,3000,1.60198254,0,0,0,1.60198254,3001.6019825,21701.601983
955487,1,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,14400,6.1977405444,0,0,2870.9398763,-2864.742136,11535.257864,11535.257864
955488,1,15000,0,0,0,0,0,0,0,0,0,10100,0,0,0,15000,0,0,0,0,15000,10100,21.692091905,0,0,1794.3374227,-1772.645331,8327.3546692,38327.354669
955488,2,14495.8,0,0,0,504.20168067,504.20168067,0,0,0,0,0,0,0,0,14495.798319,0,0,504.20168067,504.20168067,0,0,0,0,0,0,0,0,15000
955488,3,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000
955488,4,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,7000
955529,1,0,0,6440,0,0,0,0,0,0,0,10050,0,0,0,0,6440,0,0,6440,0,10050,28.044234953,0,0,0,28.044234953,10078.044235,16518.044235
955544,1,0,0,16900,0,0,0,0,0,0,0,21600,0,0,0,0,16900,0,0,16900,0,21600,71.39568346,0,0,0,71.39568346,21671.395683,38571.395683
955544,2,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,23400
955544,3,0,0,7200,0,7200,0,7200,0,0,0,0,0,0,0,0,7200,0,7200,14400,0,0,0,0,0,0,0,0,14400
955555,1,0,0,20800,0,0,0,0,0,0,0,0,2400,0,0,0,20800,-2400,-2400,18400,0,0,43.384183811,0,0,0,43.384183811,43.384183811,18443.384184
955558,1,0,0,7560,0,100,0,100,0,0,0,0,0,200,3840,0,7560,0,4140,11700,0,0,0.6817514599,0,0,0,0.6817514599,0.6817514599,11700.681751
955558,2,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100
955560,1,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,60000,18000,85.965329477,0,0,0,85.965329477,18085.965329,78085.965329
955579,1,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,14400,6.1977405444,0,0,0,6.1977405444,14406.197741,14406.197741
955579,2,0,0,32500,0,0,0,0,0,0,0,0,0,0,0,0,32500,0,0,32500,0,0,0,0,0,0,0,0,32500
955598,1,40000,0,0,0,0,0,0,0,0,0,17000,0,0,0,40000,0,0,0,0,0,17000,30.988702722,0,0,1704.6205516,-1673.631849,15326.368151,55326.368151
955598,2,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
955621,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,7200,7200
955621,2,10000,720,0,0,0,0,0,0,0,0,0,0,0,0,10720,0,0,0,0,0,0,0,0,0,0,0,0,10720
955624,1,0,0,0,0,0,0,0,0,0,0,7200,0,1000,0,0,0,0,1000,1000,18000,7200,15.494351361,0,645.38879578,0,660.88314714,7860.8831471,26860.883147
955635,1,0,0,0,0,0,0,0,0,0,0,27000,0,6600,0,0,0,0,6600,6600,150000,27000,207.97466792,0,3133.093962,0,3341.0686299,30341.06863,186941.06863
955635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,22000
955642,1,30000,0,0,0,0,0,0,0,0,0,14400,0,0,0,30000,0,0,0,0,0,14400,30.263717888,0,0,0,30.263717888,14430.263718,44430.263718
955653,1,15000,0,0,0,0,0,0,0,0,0,12000,0,0,0,15000,0,0,0,0,0,12000,47.794668029,0,0,2512.0723918,-2464.277724,9535.7222762,24535.722276
955653,2,30000,762,0,0,0,0,0,0,0,0,0,0,0,0,30762,0,0,0,0,0,0,0,0,0,0,0,0,30762
955677,1,44800,0,0,0,0,0,0,0,0,14500,35400,0,0,0,44800,0,0,0,0,0,49900,6.1977405444,0,215.9398151,0,222.13755564,50122.137556,94922.137556
955677,2,30000,1800,0,0,0,0,0,0,0,0,0,0,0,0,31800,0,0,0,0,0,0,0,0,0,0,0,0,31800
955679,1,30000,0,0,0,0,0,0,0,0,0,14400,0,0,0,30000,0,0,0,0,0,14400,0,0,0,2691.5061341,-2691.506134,11708.493866,41708.493866
955679,2,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,23000
955679,3,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
955680,1,0,0,0,0,0,0,0,0,0,0,54000,0,0,0,0,0,0,0,0,15000,54000,164.24012443,0,36294.417786,897.16871135,35561.489199,89561.489199,104561.4892
955680,2,53000,150,0,0,0,0,0,0,0,0,0,0,0,0,53150,0,0,0,0,0,0,0,0,0,0,0,0,53150
955685,1,40000,2000,0,0,0,0,0,0,0,0,14400,0,0,0,42000,0,0,0,0,0,14400,220.48562024,103.90165322,266.52878264,0,590.9160561,14990.916056,56990.916056
955685,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,35000
955702,1,80000,9000,0,0,0,0,0,0,0,7500,12000,0,0,0,89000,0,0,0,0,0,19500,148.60711446,253.887063,124.20210586,5383.0122681,-4856.315985,14643.684015,103643.68402
955702,2,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,30000
955710,1,0,0,33800,0,0,0,0,0,0,0,12000,10000,0,0,0,33800,-10000,-10000,23800,0,12000,31.220350227,0,0,2512.0723918,-2480.852042,9519.1479584,33319.147958
955717,1,90000,0,0,0,0,0,0,0,0,20000,34000,0,0,0,90000,0,0,0,0,0,54000,3111.2657533,18.646931262,1914.7861697,3140.0904897,1904.6083646,55904.608365,145904.60836
955717,2,50000,2000,0,0,0,0,0,0,0,0,0,0,0,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,52000
955717,3,16000,900,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900
955720,1,31000,0,0,0,0,0,0,0,0,0,8400,0,0,0,31000,0,0,0,0,0,8400,0,0,0,215.32049072,-215.3204907,8184.6795093,39184.679509
955720,2,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,25000
955732,1,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,120000,18000,92.966108166,0,1182.7482115,3588.6748454,-2312.960526,15687.039474,135687.03947
955732,2,0,0,45500,0,0,0,0,0,0,0,0,0,0,0,0,45500,0,0,45500,0,0,0,0,0,0,0,0,45500
955743,1,0,0,0,0,0,0,0,0,0,56600,76000,0,0,0,0,0,0,0,0,0,132600,867.68367622,0,11827.482115,0,12695.165791,145295.16579,145295.16579
955743,3,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,0,0,0,0,0,0,0,0,0,0,0,0,21600
955750,1,90000,0,0,0,0,0,0,0,0,0,14400,0,0,0,90000,0,0,0,0,0,14400,162.92865796,0,0,2870.9398763,-2708.011218,11691.988782,101691.98878
955753,1,38000,75,0,0,0,0,0,0,0,0,18000,0,2800,0,38075,0,0,2800,2800,0,18000,99.163848711,0,0,4216.6929433,-4117.529095,13882.470905,54757.470905
955753,2,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,35000
955753,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,3000
955757,1,80000,0,19200,0,0,0,0,1500,0,0,15200,0,0,0,80000,19200,0,1500,20700,0,15200,185.93221633,0,78.849880766,1794.3374227,-1529.555326,13670.444674,114370.44467
955757,2,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,10800,0,0,0,0,0,0,0,0,10800
955763,1,24000,0,0,0,0,0,0,0,0,0,12000,0,0,0,24000,0,0,0,0,0,12000,12.395481089,0,0,3588.6748454,-3576.279364,8423.7206357,32423.720636
955763,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,7000,0,0,0,0,0,0,0,27000
955777,1,40000,2000,0,0,0,0,0,0,0,8600,20000,0,900,0,42000,0,0,900,900,0,28600,123.95481089,23.308664078,157.62,3947.5423299,-3642.658855,24957.341145,67857.341145
955777,2,40000,0,0,0,0,0,0,0,12000,0,0,0,0,0,40000,0,12000,12000,12000,0,0,0,0,0,0,0,0,52000
955778,1,0,0,0,0,0,0,0,0,0,7000,26000,0,0,0,0,0,0,0,0,70000,33000,464.83054083,0,0,2691.5061341,-2226.675593,30773.324407,100773.32441
955778,2,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,80000
955782,1,0,0,23300,0,0,0,0,0,0,0,12000,0,0,0,0,23300,0,0,23300,0,12000,7.7471756805,0,0,269.15061341,-261.4034377,11738.596562,35038.596562
955782,2,0,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,4560,0,0,4560,0,0,0,0,0,0,0,0,4560
955797,1,48000,0,0,0,0,0,0,0,0,0,18600,0,0,0,48000,0,0,0,0,0,18600,340.87572994,0,6833.2173274,0,7174.0930574,25774.093057,73774.093057
955797,2,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,38000
955804,1,18000,500,0,0,520,0,520,0,0,0,16800,0,1200,0,18500,0,0,1720,1720,0,16800,1.1775707034,0,0,5077.9749062,-5076.797336,11723.202664,31943.202664
955804,2,24000,4000,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,28000
955804,4,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
955833,1,55000,900,0,0,0,0,0,0,0,0,18200,0,0,0,55900,0,0,0,0,0,18200,165.15704078,0,0,4055.2025753,-3890.045535,14309.954465,70209.954465
955833,3,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
955839,1,18000,0,0,0,0,0,0,0,0,0,12000,0,0,0,18000,0,0,0,0,0,12000,47.142535709,0,0,0,47.142535709,12047.142536,30047.142536
955839,2,10000,0,0,0,8000,8000,0,0,0,0,0,0,0,0,10000,0,0,8000,8000,0,0,0,0,0,0,0,0,18000
955853,1,25000,0,0,0,0,0,0,0,0,0,7200,0,0,0,25000,0,0,0,0,0,7200,4.6483054083,0,0,1220.1494474,-1215.501142,5984.498858,30984.498858
955853,2,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,30000
955865,1,40000,0,0,0,0,0,0,0,0,0,22800,0,0,0,40000,0,0,0,0,0,22800,77.471756805,0,0.13135,4844.7110413,-4767.107934,18032.892066,58032.892066
955865,2,20000,1680,0,0,0,0,0,0,0,0,0,0,0,0,21680,0,0,0,0,0,0,0,0,0,0,0,0,21680
955874,1,26000,0,0,0,0,0,0,0,0,0,14400,0,0,0,26000,0,0,0,0,0,14400,7.2756309806,0,0,3229.8073609,-3222.53173,11177.46827,37177.46827
955874,2,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,22000
955875,1,30000,0,0,0,0,0,0,0,0,0,14400,0,0,0,30000,0,0,0,0,0,14400,53.178795503,0,0,6190.4641083,-6137.285313,8262.7146872,38262.714687
955875,2,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
955886,1,24000,0,0,0,0,0,0,0,0,0,14400,0,0,0,24000,0,0,0,0,0,14400,0,0,0,2691.5061341,-2691.506134,11708.493866,35708.493866
955886,2,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,40000
955919,1,0,0,0,0,0,0,0,0,0,9000,21600,0,5000,0,0,0,0,5000,5000,80000,30600,123.95481089,0,0,9689.4220826,-9565.467272,21034.532728,106034.53273
955919,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,10000
955920,1,0,0,0,0,11000,0,11000,0,0,0,25800,0,0,0,0,0,0,11000,11000,3300,25800,430.57211083,0,0,1794.3374227,-1363.765312,24436.234688,38736.234688
955920,2,70000,7000,0,0,0,0,0,0,0,0,0,0,0,0,77000,0,0,0,0,0,0,0,0,0,0,0,0,77000
955935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,232.41527042,0,0,0,232.41527042,232.41527042,30232.41527
955960,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7200,3.0988702722,0,0,2852.9965021,-2849.897632,4350.1023682,4350.1023682
955960,2,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,25000
955977,1,0,0,36000,0,0,0,0,0,0,0,7200,0,0,0,0,36000,0,0,36000,0,7200,4.6483054083,0,0,0,4.6483054083,7204.6483054,43204.648305
955979,1,43000,140,0,0,0,0,0,0,0,0,9600,7200,0,0,43140,0,-7200,-7200,-7200,0,9600,241.71188123,27.970396893,288.97,3346.6187271,-2787.966449,6812.033551,42752.033551
955979,2,45000,550,0,0,0,0,0,0,0,0,0,0,0,0,45550,0,0,0,0,0,0,0,0,0,0,0,0,45550
955979,3,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,250
955983,1,40000,3000,0,0,0,0,0,0,0,0,14400,0,2960,0,43000,0,0,2960,2960,0,14400,77.471756805,0,245.64244634,4790.8809186,-4467.766715,9932.2332845,55892.233285
955983,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,5000
955986,1,32200,0,0,0,0,0,0,0,0,0,14400,0,0,0,32200,0,0,0,0,0,14400,7.7471756805,0,0,0,7.7471756805,14407.747176,46607.747176
955997,1,16900,0,0,0,0,0,0,0,0,0,9600,0,0,0,16900,0,0,0,0,0,9600,12.395481089,0,0,1973.771165,-1961.375684,7638.6243161,24538.624316
955997,2,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,20800
956006,1,30000,2000,0,0,0,0,0,0,0,3000,24000,0,1000,0,32000,0,0,1000,1000,0,27000,14.334333784,0,0,5966.1719305,-5951.837597,21048.162403,54048.162403
956006,2,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,35000
956017,1,35000,0,0,0,0,0,0,0,0,6000,18500,0,0,0,35000,0,0,0,0,0,24500,356.3700813,0,98.562350957,6836.4255805,-6381.493148,18118.506852,53118.506852
956017,2,20000,0,0,0,1000,0,1000,0,0,0,0,0,0,0,20000,0,0,1000,1000,0,0,0,0,0,0,0,0,21000
956041,1,90000,10000,0,0,0,0,0,0,0,5000,30000,0,0,0,100000,0,0,0,0,0,35000,77.471756805,0,630.5996423,3875.768833,-3167.697434,31832.302566,131832.30257
956041,2,60000,2000,0,0,0,0,0,0,0,0,0,0,0,0,62000,0,0,0,0,0,0,0,0,0,0,0,0,62000
956056,1,30000,0,0,0,0,0,0,0,0,0,9600,0,0,0,30000,0,0,0,0,0,9600,0,0,0,2691.5061341,-2691.506134,6908.4938659,36908.493866
956056,2,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,28000
956081,1,0,0,0,0,0,0,0,0,0,0,9600,10000,0,0,0,0,-10000,-10000,-10000,45000,9600,212.95727602,0,0,0,212.95727602,9812.957276,44812.957276
956081,2,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,50000
956098,1,0,0,0,0,0,0,0,0,0,0,29000,0,1800,0,0,0,0,1800,1800,20000,29000,21.692091905,0,141.92978538,3588.6748454,-3425.052968,25574.947032,47374.947032
956098,2,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,24000
956118,1,17600,2400,0,0,3200,0,3200,0,0,0,9600,0,1300,0,20000,0,0,4500,4500,0,9600,69.10480707,0,39.424940383,3077.1630763,-2968.633329,6631.3666711,31131.366671
956118,2,11160,250,0,0,5120,5120,0,0,0,0,0,0,0,0,11410,0,0,5120,5120,0,0,0,0,0,0,0,0,16530
956130,1,45000,1270,0,0,0,0,0,0,0,0,14400,0,0,0,46270,0,0,0,0,0,14400,13.944916225,0,0,0,13.944916225,14413.944916,60683.944916
956130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,7000
956141,1,22000,0,0,0,0,0,0,0,0,0,9600,0,0,0,22000,0,0,0,0,0,9600,4.6483054083,0,0,2153.2049072,-2148.556602,7451.4433982,29451.443398
956141,2,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
956147,1,21600,0,0,0,0,0,0,0,0,0,8400,0,900,0,21600,0,0,900,900,0,8400,104.67099316,0,0,0,104.67099316,8504.6709932,31004.670993
956147,2,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,29000
956170,1,21000,1260,0,0,0,0,0,0,0,0,9056.4492528,4200,0,0,22260,0,-4200,-4200,-4200,0,9056.4492528,4.6483054083,0,0,0,4.6483054083,9061.0975582,27121.097558
956198,1,8000,0,0,0,0,0,0,0,0,4800,0,0,0,0,8000,0,0,0,0,0,4800,30.988702722,0,0,1040.7157052,-1009.727002,3790.2729976,11790.272998
956198,2,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,11500
956207,1,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,16000,6000,0,0,0,0,0,6000,22000
956223,1,0,0,0,0,0,0,0,0,0,32400,39500,0,0,0,0,0,0,0,0,38181.818182,71900,323.43552027,0,0,0,323.43552027,72223.43552,110405.2537
956223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31818.181818,0,0,0,0,0,0,0,31818.181818
956225,1,31000,840,0,0,0,0,0,0,0,0,12000,0,0,0,31840,0,0,0,0,0,12000,86.303586371,0,0,0,86.303586371,12086.303586,43926.303586
956225,2,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,28000
956234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,46.483054083,0,0,0,46.483054083,46.483054083,40046.483054
956237,1,24830,1000,0,0,750,600,150,0,0,0,21600,0,0,0,25830,0,0,750,750,0,21600,3.1019691425,0,0,164.36130792,-161.2593388,21438.740661,48018.740661
