NQUEST,Y,CN,CD1,CD2,CD,C,S
682900,51427.113405,16605,0,0,0,16605,34822.113405
682918,42308.919919,28600,0,500,500,29100,13208.919919
682969,27012.395481,21500,0,400,400,21900,5112.3954811
683034,32527.471757,26300,0,600,600,26900,5627.4717568
683043,30381.618084,15380,0,0,0,15380,15001.618084
683119,53289.867238,42700,0,3200,3200,45900,7389.8672379
683121,29026.661893,29200,0,0,0,29200,-173.3381072
683164,59904.255799,48380,6500,0,6500,54880,5024.2557989
683177,21677.889832,16400,0,0,0,16400,5277.8898324
683247,28687.699181,13825,0,0,0,13825,14862.699181
683248,33601.889332,30600,0,0,0,30600,3001.8893323
683349,98686.862698,71500,0,0,0,71500,27186.862698
683373,15900,22074,0,0,0,22074,-6174
683377,68106.197741,49100,0,0,0,49100,19006.197741
683399,37684.661887,14440,0,600,600,15040,22644.661887
683472,51744.307387,45598.109646,0,0,0,45598.109646,6146.1977405
683645,28187.80002,22300,0,0,0,22300,5887.8000202
683650,22453.09887,12000,0,0,0,12000,10453.09887
683661,52560.541505,26400,0,0,0,26400,26160.541505
683669,42400.619774,11100,0,0,0,11100,31300.619774
683675,16572.705368,9600,0,0,0,9600,6972.7053681
683727,13680,9100,0,0,0,9100,4580
683737,14400,10048,0,0,0,10048,4352
683767,36526.660179,14750,0,0,0,14750,21776.660179
683782,8400,11760,0,0,0,11760,-3360
683785,27253.357851,18198.984965,0,0,0,18198.984965,9054.3728865
683896,28381.687308,11300,0,250,250,11550,16831.687308
683991,20602.479096,17600,0,0,0,17600,3002.4790962
684000,21602.788983,16100,0,0,0,16100,5502.7889832
684037,33955.630137,22800,0,0,0,22800,11155.630137
684063,25430.988703,16300,0,0,0,16300,9130.9887027
684259,15404.648305,17050,0,0,0,17050,-1645.351695
684279,28698.422941,21760,0,700,700,22460,6238.4229407
684328,35223.09542,28800,0,0,0,28800,6423.0954202
684359,37970.142657,17800,0,0,0,17800,20170.142657
684434,56634.279831,26360,0,1200,1200,27560,29074.279831
684454,21973.384184,15150,0,0,0,15150,6823.3841838
684524,23453.625023,15200,0,0,0,15200,8253.6250234
684525,38293.61717,25300,0,0,0,25300,12993.61717
684671,27146.483054,15600,0,0,0,15600,11546.483054
684740,21429.009081,17600,0,500,500,18100,3329.009081
684784,20430.988703,18600,0,0,0,18600,1830.9887027
684885,30846.483054,19200,0,0,0,19200,11646.483054
684886,3409.2966108,13300,0,0,0,13300,-9890.703389
684937,14100,12410,0,0,0,12410,1690
685016,21127.282873,19900,0,0,0,19900,1227.2828727
685058,19975.057278,15280,11000,0,11000,26280,-6304.942722
685130,15803.09887,10090,0,0,0,10090,5713.0988703
685149,28246.946285,23600,0,2000,2000,25600,2646.9462853
685164,176935.93222,27600,0,0,0,27600,149335.93222
685258,26621.692092,17000,0,0,0,17000,9621.6920919
685296,29036.585357,20700,0,2500,2500,23200,5836.5853573
685297,53174.054486,28900,0,8000,8000,36900,16274.054486
685299,34701.060962,27580,0,1200,1200,28780,5921.0609622
685300,17741.549435,16900,0,0,0,16900,841.54943514
685301,24200,19160,0,0,0,19160,5040
685368,40104.44499,20000,0,0,0,20000,20104.44499
685451,12631.274016,20000,0,0,0,20000,-7368.725984
685537,15937.549435,14200,0,0,0,14200,1737.5494351
685560,10926.970066,12360,0,0,0,12360,-1433.029934
685630,13740,9800,0,0,0,9800,3940
685733,36258.494351,25800,0,0,0,25800,10458.494351
685734,21500,16900,0,0,0,16900,4600
685747,15362.053255,8100,0,0,0,8100,7262.0532548
685780,65558.60253,33140,0,0,0,33140,32418.60253
685812,40246.483054,31700,0,0,0,31700,8546.4830541
685891,31492.966108,19320,0,0,0,19320,12172.966108
685895,23900.056287,14800,0,0,0,14800,9100.0562872
685902,46407.792869,36000,0,0,0,36000,10407.792869
685905,38332.828773,22634.240427,0,250,250,22884.240427,15448.588346
685906,19036.974465,17625,0,200,200,17825,1211.9744648
685965,11700.099798,14100,0,0,0,14100,-2399.900202
686014,39600,34500,0,0,0,34500,5100
686133,29583.10107,39400,0,0,0,39400,-9816.89893
686185,41968.175146,21800,0,0,0,21800,20168.175146
686190,15215.494351,13500,0,0,0,13500,1715.4943514
686429,13689.296611,8800,0,0,0,8800,4889.2966108
686528,50054.542268,30620,0,0,0,30620,19434.542268
686579,15600,15100,0,0,0,15100,500
686634,26815.494351,17700,0,0,0,17700,9115.4943514
686657,45438.889745,32400,0,650,650,33050,12388.889745
686717,5040,4700,0,0,0,4700,340
686763,41546.483054,23560,0,0,0,23560,17986.483054
686806,6370,7700,0,0,0,7700,-1330
686831,13610,13400,0,0,0,13400,210
686863,15610.099431,12100,0,0,0,12100,3510.0994314
686866,53824.100735,21700,0,0,0,21700,32124.100735
686913,13801.549435,13300,0,0,0,13300,501.54943514
687007,20937.186443,13200,0,100,100,13300,7637.1864433
687018,20492.465089,15330,0,0,0,15330,5162.465089
687022,38411.713084,24281,0,350,350,24631,13780.713084
687039,19150.780421,12590,0,0,0,12590,6560.7804209
687056,20546.268013,17100,0,0,0,17100,3446.2680131
687070,29114.845146,36600,0,0,0,36600,-7485.154854
687157,9065.2966108,7400,0,0,0,7400,1665.2966108
687164,25140.988703,16260,0,0,0,16260,8880.9887027
687250,75275.491242,45000,20000,500,20500,65500,9775.4912419
687287,20840,18100,0,0,0,18100,2740
687291,21301.08772,18800,0,800,800,19600,1701.0877201
687304,15001.859322,15000,0,0,0,15000,1.8593221633
687321,36541.659005,23080,0,500,500,23580,12961.659005
687328,13120.570627,12310,0,0,0,12310,810.57062708
687404,68194.119272,43800,0,0,0,43800,24394.119272
687685,12609.296611,12440,0,0,0,12440,169.29661082
687699,55156.359285,19500,0,0,0,19500,35656.359285
687849,16624.790962,8300,0,0,0,8300,8324.7909622
687892,10209.296611,8400,0,0,0,8400,1809.2966108
687934,18600.76576,22052,3000,0,3000,25052,-6451.23424
687938,16850,6020,0,0,0,6020,10830
687971,34372.395481,22600,0,0,0,22600,11772.395481
687987,24803.09887,23100,0,0,0,23100,1703.0988703
687990,26180.988703,13500,0,0,0,13500,12680.988703
688123,35726.340397,15377,0,0,0,15377,20349.340397
688194,76412.820618,59000,0,700,700,59700,16712.820618
688250,15000.309887,10200,0,0,0,10200,4800.309887
688264,37909.800999,23000,0,0,0,23000,14909.800999
688277,34635.495452,27240,0,0,0,27240,7395.4954521
700037,14282.479096,13400,0,0,0,13400,882.47909622
700729,17706.197741,6348,0,0,0,6348,11358.197741
700740,24104.958192,24500,0,0,0,24500,-395.0418076
701240,25600.309887,15600,2500,0,2500,18100,7500.309887
701579,98864.548503,62310,0,0,0,62310,36554.548503
702643,39743.663998,39400,0,0,0,39400,343.66399776
703258,43172.766673,26400,0,0,0,26400,16772.766673
703830,49071.028281,45600,0,0,0,45600,3471.0282814
704702,10590,9560,0,0,0,9560,1030
704752,51730.988703,28032,0,0,0,28032,23698.988703
704766,8193.0988703,10080,0,0,0,10080,-1886.90113
704911,28946.483054,21800,0,300,300,22100,6846.4830541
705116,30335.637008,25000,0,0,0,25000,5335.6370081
705244,43256.197741,17850,0,0,0,17850,25406.197741
706224,17002.479096,17500,0,0,0,17500,-497.5209038
706234,18165.237071,17530,0,0,0,17530,635.2370709
706258,72421.375455,26540,0,0,0,26540,45881.375455
706422,29102.531267,20800,0,0,0,20800,8302.5312671
706436,26309.296611,15900,0,0,0,15900,10409.296611
706448,28157.353288,25200,0,0,0,25200,2957.3532883
706634,48754.68617,21000,0,0,0,21000,27754.68617
706727,84381.181862,55300,0,0,0,55300,29081.181862
706900,54222.52055,50700,0,0,0,50700,3522.5205496
706921,42331.889832,33400,0,0,0,33400,8931.8898324
707104,24200.882175,15060,0,0,0,15060,9140.8821751
707253,21504.648305,16200,0,0,0,16200,5304.6483054
707312,46777.574988,31400,0,0,0,31400,15377.574988
707509,46956.027405,30200,0,2000,2000,32200,14756.027405
707523,17143.406412,11700,0,0,0,11700,5443.4064116
707857,31205.779665,19370,0,0,0,19370,11835.779665
708219,66026.852548,54520,0,0,0,54520,11506.852548
708747,2530,4840,0,0,0,4840,-2310
709420,40302.902119,22350,0,0,0,22350,17952.902119
709438,23632.120062,14250,0,0,0,14250,9382.1200622
709470,42553.812154,23673,0,0,0,23673,18880.812154
709803,50015.494351,18100,0,0,0,18100,31915.494351
710165,28009.21899,10400,0,0,0,10400,17609.21899
710507,31306.197741,14600,0,0,0,14600,16706.197741
710556,31037.542109,15400,0,0,0,15400,15637.542109
710606,33163.669497,14000,0,0,0,14000,19163.669497
710905,8450,8860,0,0,0,8860,-410
711014,29663.498186,22050,0,350,350,22400,7263.4981862
712022,19323.117163,12170.460434,0,0,0,12170.460434,7152.6567288
712141,50986.333543,22600,0,0,0,22600,28386.333543
712244,6175.4943514,3020,0,0,0,3020,3155.4943514
713319,14793.608935,13920,0,0,0,13920,873.60893459
713400,11400,11400,0,0,0,11400,0
713700,58315.475178,47100,0,200,200,47300,11015.475178
713811,40220.005962,24900,0,0,0,24900,15320.005962
713837,41979.761579,17292,0,0,0,17292,24687.761579
713844,33752.000718,53252,0,0,0,53252,-19499.99928
714021,15611.549435,12220,0,0,0,12220,3391.5494351
714238,66093.681107,42931.93658,0,0,0,42931.93658,23161.744527
714416,14424.119954,11200,0,0,0,11200,3224.119954
714430,17806.197741,15220,0,0,0,15220,2586.1977405
714437,16601.419045,12200,0,0,0,12200,4401.4190449
714622,26830.988703,20500,0,0,0,20500,6330.9887027
714734,8901.5494351,9060,0,0,0,9060,-158.4505649
714820,11601.875937,8800,0,0,0,8800,2801.8759373
715065,66270.598507,30400,0,0,0,30400,35870.598507
716507,27078.051377,16700,0,0,0,16700,10378.051377
716834,41572.001979,19800,0,0,0,19800,21772.001979
716849,40300,28800,0,0,0,28800,11500
716908,41015.923842,29400,0,0,0,29400,11615.923842
716937,54915.789687,34060,0,0,0,34060,20855.789687
717014,32561.977405,23200,0,0,0,23200,9361.9774054
717242,87909.862805,18300,0,0,0,18300,69609.862805
717669,20916.875367,13620,0,0,0,13620,7296.8753672
717809,17280,16400,0,0,0,16400,880
717900,60092.966108,36600,0,2000,2000,38600,21492.966108
718006,19206.197741,16200,0,0,0,16200,3006.1977405
718115,47035.637008,12000,0,0,0,12000,35035.637008
718506,28361.977405,28000,0,0,0,28000,361.97740544
718674,124275.43514,47800,0,0,0,47800,76475.435143
718764,36606.625397,22800,0,0,0,22800,13806.625397
718772,126303.07238,48600,0,0,0,48600,77703.072381
718832,42782.548033,15400,0,0,0,15400,27382.548033
719571,44014.113803,38600,0,350,350,38950,5064.113803
719611,33315.361802,17600,0,0,0,17600,15715.361802
719613,23601.859322,44000,0,900,900,44900,-21298.14068
719656,23961.549435,15700,0,0,0,15700,8261.5494351
719666,15360,12300,0,0,0,12300,3060
719763,77508.870107,21400,0,0,0,21400,56108.870107
719840,36303.718644,22500,700,400,1100,23600,12703.718644
720117,169900.22633,21100,0,0,0,21100,148800.22633
720209,46946.483054,20600,10000,0,10000,30600,16346.483054
720416,23549.581924,17000,0,0,0,17000,6549.5819244
720603,11398,8600,0,0,0,8600,2798
720634,28415.911162,14800,0,0,0,14800,13615.911162
720889,11188.454101,8880,0,0,0,8880,2308.4541012
721548,37029.779665,17900,0,0,0,17900,19129.779665
721843,31857.75707,25330,0,0,0,25330,6527.7570703
721871,47841.271832,25800,0,0,0,25800,22041.271832
722141,44816.363655,21100,0,0,0,21100,23716.363655
722259,36663.582216,16500,0,0,0,16500,20163.582216
722310,40633.841838,27820,0,1100,1100,28920,11713.841838
722331,46816.920919,22900,0,3000,3000,25900,20916.920919
722518,39080.252227,27820,0,0,0,27820,11260.252227
723200,30315.494351,15050,0,1000,1000,16050,14265.494351
723207,23102.091408,18700,0,1200,1200,19900,3202.0914078
723666,59088.003943,36550,0,0,0,36550,22538.003943
724211,9000.6197741,4430,0,0,0,4430,4570.6197741
724213,9338.6483054,8070,0,0,0,8070,1268.6483054
724509,24020.330792,21400,0,0,0,21400,2620.3307921
724523,15580,9280,0,0,0,9280,6300
724543,119573.49061,68600,7000,20000,27000,95600,23973.490605
724635,28471.940672,22545,0,700,700,23245,5226.9406718
724899,69264.395116,37300,0,0,0,37300,31964.395116
725236,16317.342708,14196,0,0,0,14196,2121.342708
725701,14302.479096,14300,0,0,0,14300,2.4790962178
725716,45030.988703,47200,0,0,0,47200,-2169.011297
725726,8650,9100,0,0,0,9100,-450
726553,64688.199762,21800,0,0,0,21800,42888.199762
726906,18100,17600,0,0,0,17600,500
726932,11325.494351,12000,0,0,0,12000,-674.5056486
727039,55152.981528,39700,0,0,0,39700,15452.981528
727160,20327.1186,12600,0,0,0,12600,7727.1185999
727477,8000,10000,0,0,0,10000,-2000
728306,60926.191434,37000,0,600,600,37600,23326.191434
728493,24970.846046,20860,0,0,0,20860,4110.846046
730333,21512.311866,14250,0,0,0,14250,7262.311866
730402,93950.177168,79200,0,5000,5000,84200,9750.1771676
730430,36030.988703,30200,0,3000,3000,33200,2830.9887027
730807,25505.257442,15560,0,0,0,15560,9945.2574423
730876,24416.498371,22900,0,0,0,22900,1516.4983714
730939,17627.161608,14160,0,0,0,14160,3467.1616082
732013,30470.368929,20800,0,500,500,21300,9170.3689287
732466,23178.680795,21700,0,0,0,21700,1478.6807946
733216,26353.09887,22400,0,0,0,22400,3953.0988703
733351,28797.523766,23300,0,0,0,23300,5497.5237656
733363,41665.539451,28782,0,0,0,28782,12883.539451
733605,28656.274769,18160,0,0,0,18160,10496.274769
733713,9594.6763437,16020,0,600,600,16620,-7025.323656
733755,58000.988703,21420,0,1500,1500,22920,35080.988703
734264,22220.494351,12200,0,0,0,12200,10020.494351
735005,6392,9290,0,0,0,9290,-2898
735143,74298.195363,31400,0,3500,3500,34900,39398.195363
735401,64997.956678,39074,0,900,900,39974,25023.956678
735436,22717.821401,15970,0,0,0,15970,6747.8214013
735621,52332.142657,26312,0,500,500,26812,25520.142657
735659,97842.695244,28025,-2000,600,-1400,26625,71217.695244
735677,24327.889832,16800,0,150,150,16950,7377.8898324
736010,21190,21600,0,500,500,22100,-910
736011,26822.479096,20000,0,0,0,20000,6822.4790962
736034,25732.169209,19200,0,0,0,19200,6532.1692092
736206,49401.976902,17100,0,0,0,17100,32301.976902
736212,36001.276985,17300,0,0,0,17300,18701.276985
736917,66807.1699,37100,0,0,0,37100,29707.1699
736935,81492.966108,35800,0,0,0,35800,45692.966108
736939,22935.637008,13960,0,0,0,13960,8975.6370081
736957,52596.064978,33000,0,0,0,33000,19596.064978
737939,19912.395481,17600,0,0,0,17600,2312.3954811
800003,27021.692092,15900,0,0,0,15900,11121.692092
800010,23231.579374,28000,0,0,0,28000,-4768.420626
800135,22208.418714,16500,0,0,0,16500,5708.4187144
800416,12840,12300,0,0,0,12300,540
800464,49330.988703,30900,0,0,0,30900,18430.988703
800569,27930.988703,17000,0,0,0,17000,10930.988703
800702,46081.230545,35720,0,1500,1500,37220,8861.2305454
800705,44153.341715,27400,0,1600,1600,29000,15153.341715
800884,9000,5360,0,0,0,5360,3640
800901,13003.408757,15220,0,0,0,15220,-2216.591243
801104,26202.680795,13410,0,0,0,13410,12792.680795
801202,35721.156561,21360,0,0,0,21360,14361.156561
801221,61062.647635,53840,0,800,800,54640,6422.6476353
801279,33609.296611,26800,0,850,850,27650,5959.2966108
801486,34230.988703,22200,0,0,0,22200,12030.988703
801541,13218.584076,14400,0,0,0,14400,-1181.415924
801878,35473.954811,14340,0,0,0,14340,21133.954811
801955,20700,15200,0,0,0,15200,5500
801972,18202.479096,16100,0,0,0,16100,2102.4790962
802349,20007.747176,20500,0,1000,1000,21500,-1492.252824
802595,19429.937977,19100,0,0,0,19100,329.93797688
802905,38009.788356,23700,0,0,0,23700,14309.788356
803483,40239.970012,19440,8000,2000,10000,29440,10799.970012
803526,22600,16000,0,0,0,16000,6600
803566,17701.9194,14700,0,0,0,14700,3001.9194003
803661,60866.723376,60400,0,0,0,60400,466.72337566
804209,49692.966108,19800,0,0,0,19800,29892.966108
804515,19110.846046,16400,0,0,0,16400,2710.846046
804534,10837.340397,13700,0,1100,1100,14800,-3962.659603
804720,86020.102214,39800,0,0,0,39800,46220.102214
805179,11400,11400,0,0,0,11400,0
805189,17062.788983,16700,0,0,0,16700,362.78898324
805227,41907.747176,30600,0,3500,3500,34100,7807.7471757
805264,85811.995494,22900,0,0,0,22900,62911.995494
805330,24830.923622,16800,0,800,800,17600,7230.923622
805435,5460,5020,0,0,0,5020,440
805449,23404.648305,23100,0,0,0,23100,304.64830541
805475,20452.215566,19200,0,0,0,19200,1252.2155658
805556,13602.456897,12500,0,0,0,12500,1102.4568969
805719,19106.197741,9900,0,0,0,9900,9206.1977405
806339,21731.779914,21200,0,0,0,21200,531.77991359
806540,49244.896166,33460,0,0,0,33460,15784.896166
806560,25330.894825,14120,0,0,0,14120,11210.894825
806563,29329.009081,29200,19000,0,19000,48200,-18870.99092
806583,16012.395481,20000,0,0,0,20000,-3987.604519
806586,25207.747176,17400,0,0,0,17400,7807.7471757
806650,41326.145616,19450,0,0,0,19450,21876.145616
807054,12420,11600,0,0,0,11600,820
807146,51961.336385,25800,8400,0,8400,34200,17761.336385
807165,66820.142657,26400,0,0,0,26400,40420.142657
807255,56321.212527,16000,0,0,0,16000,40321.212527
807303,100556.79515,42600,0,0,0,42600,57956.795154
807625,21015.494351,22700,0,0,0,22700,-1684.505649
808122,17649.581924,16460,0,400,400,16860,789.58192436
808169,20412.395481,18500,0,0,0,18500,1912.3954811
808182,16961.89595,14200,0,0,0,14200,2761.8959504
809285,53507.458013,36860,22000,0,22000,58860,-5352.541987
809488,30455.119737,20300,0,0,0,20300,10155.119737
809918,83017.603607,26712,0,0,0,26712,56305.603607
810104,17746.197741,11000,0,0,0,11000,6746.1977405
810855,18035.745611,17680,0,0,0,17680,355.74561069
811793,48630.988703,21020,0,500,500,21520,27110.988703
811807,19671.692092,17500,0,0,0,17500,2171.6920919
811952,16210.846046,15100,0,500,500,15600,610.84604595
812006,24005.067264,18400,0,1300,1300,19700,4305.0672637
812015,20446.483054,19400,0,0,0,19400,1046.4830541
812794,30556.06395,25700,0,0,0,25700,4856.0639497
812849,42837.759698,19490,0,100,100,19590,23247.759698
813109,67532.042384,45700,0,0,0,45700,21832.042384
813246,12360,12300,0,0,0,12300,60
813283,42055.779665,38300,0,0,0,38300,3755.7796649
813349,42440.285314,37200,0,0,0,37200,5240.2853135
813379,12761.966108,10000,0,0,0,10000,2761.9661082
813686,35097.034304,51560,0,0,0,51560,-16462.9657
813713,33191.037391,15650,0,200,200,15850,17341.037391
813729,34796.483054,21940,8000,0,8000,29940,4856.4830541
813912,87612.665201,29800,0,900,900,30700,56912.665201
814098,180602.85314,117000,0,0,0,117000,63602.853135
814103,399513.57631,162400,0,0,0,162400,237113.57631
814466,25861.977405,20500,0,0,0,20500,5361.9774054
814532,152663.35713,60900,18000,0,18000,78900,73763.357127
814546,36550.899428,43900,0,1000,1000,44900,-8349.100572
814586,82545.732458,57700,0,0,0,57700,24845.732458
814889,56313.76761,41110,0,700,700,41810,14503.76761
815135,31502.01144,27000,0,0,0,27000,4502.01144
815291,20486.569148,19900,0,0,0,19900,586.56914799
815415,24209.02879,18500,0,0,0,18500,5709.0287898
815465,23867.471757,12400,0,0,0,12400,11467.471757
815960,74736.500559,53200,0,0,0,53200,21536.500559
816001,49519.498459,45000,0,0,0,45000,4519.4984594
816196,25663.543544,26500,0,6500,6500,33000,-7336.456456
816249,29055.577966,19800,0,0,0,19800,9255.5779665
816383,27460,15200,0,1500,1500,16700,10760
816433,25801.084605,21900,0,0,0,21900,3901.0846046
816827,45057.319579,29000,0,0,0,29000,16057.319579
816839,48407.048417,21200,0,0,0,21200,27207.048417
816847,50681.575572,20700,0,0,0,20700,29981.575572
816897,28009.015984,24600,0,600,600,25200,2809.0159835
816919,37004.028531,32800,0,0,0,32800,4204.0285314
817160,10801.651233,8440,0,0,0,8440,2361.6512332
817180,33253.138639,21720,0,0,0,21720,11533.138639
817276,27676.233174,23400,0,0,0,23400,4276.2331741
817402,23475.575351,16040,0,0,0,16040,7435.5753515
817487,48561.426568,22700,0,0,0,22700,25861.426568
817675,9500,8700,0,0,0,8700,800
817742,4200,6260,0,0,0,6260,-2060
817747,32290.988703,13400,0,0,0,13400,18890.988703
817749,18406.737352,13346,0,0,0,13346,5060.7373519
817967,18413.944916,15200,0,800,800,16000,2413.9449162
818064,18491.65211,14900,0,0,0,14900,3591.6521101
818290,0,7424,0,0,0,7424,-7424
818425,43018.408533,20620,0,0,0,20620,22398.408533
