NQUEST,ASS2NEW1,ASS2NEW2,ASS2NEW3,ASS2NEW4,ASS2NEW5,ASS2NEW6,ASS1NEW1,ASS1NEW2,ASS1NEW3,ASS1NEW4,ASS1NEW5,ASS1NEW6,ASS4,ASS4S,ASS31,ASS3S1,ASS32,ASS3S2,ASS33,ASS3S3,DOCSEZF
951917,2,2,,,,,2,2,2,2,,,2,,1,1000,2,,2,,2
951922,,,,,,,2,2,,,,,2,,1,3000,1,216,2,,2
951924,2,2,,,,,2,2,,,,,2,,1,2000,1,3000,2,,2
951935,2,2,,,,,2,2,,,,,2,,1,800,2,,1,1000,2
951940,2,2,2,2,,,2,2,2,2,,,2,,1,2600,1,200,2,,2
951942,1,2,,,,,1,2,,,,,1,250,1,500,2,,2,,2
951944,2,,,,,,2,,,,,,2,,1,400,2,,1,1000,2
951955,,,2,2,,,2,2,2,2,,,2,,1,1250,2,,2,,1
951961,1,2,,,,,1,2,2,,,,2,,1,700,1,152,2,,2
951962,1,2,,,,,1,2,,,,,1,60,1,470,2,,2,,2
951963,2,2,,,,,2,2,2,2,,,2,,1,830,1,200,2,,2
951978,2,,,,,,2,2,,,,,2,,1,1500,2,,2,,2
951984,1,2,2,,,,2,2,2,,,,2,,1,320,1,1000,2,,1
951986,2,2,1,2,,,2,2,2,2,,,1,1000,1,1000,1,600,2,,1
951994,,,,,,,2,2,,,,,2,,2,,1,300,2,,2
951995,,,,,,,2,2,,,,,2,,2,,2,,2,,2
951996,2,2,,,,,2,2,,,,,2,,1,2000,2,,2,,2
951997,2,2,2,,,,1,1,2,,,,1,800,1,600,2,,2,,2
951998,2,2,2,2,,,2,2,2,2,,,2,,1,300,2,,2,,2
952002,2,2,,,,,2,2,2,2,,,1,1200,1,300,2,,2,,2
952004,2,,,,,,1,,,,,,2,,2,,2,,2,,2
952007,2,2,,,,,2,2,,,,,2,,1,800,1,800,2,,2
952008,2,2,2,,,,2,2,2,,,,2,,1,330,1,300,2,,2
952009,2,2,,,,,2,2,2,,,,1,300,1,900,2,,2,,2
952025,1,,2,,,,1,2,2,,,,1,290,1,2000,1,555,1,36,1
952028,,2,,,,,2,2,,,,,2,,1,1000,2,,2,,2
952040,2,2,2,2,,,1,2,2,2,,,2,,1,800,1,800,1,4000,2
952045,2,2,2,,,,2,2,2,,,,2,,1,300,2,,2,,2
952055,2,2,,,,,2,2,2,,,,1,12000,1,2000,2,,2,,2
952056,2,,,,,,2,,,,,,1,3000,2,,2,,2,,2
952063,2,2,,,,,2,2,,,,,1,12000,1,2000,1,400,2,,2
952070,,,,,,,2,,,,,,1,1800,1,1200,1,3500,2,,2
952074,2,2,2,,,,2,2,2,,,,1,1200,1,1200,2,,2,,2
952098,2,,,,,,1,,,,,,1,200,1,600,1,170,2,,2
952104,1,,,,,,1,,,,,,1,500,1,300,1,200,1,600,2
952110,,,,,,,2,2,,,,,2,,2,,2,,2,,2
952114,2,2,,,,,2,2,,,,,1,700,1,1200,1,1000,2,,2
952122,1,2,2,2,,,1,2,2,2,,,2,,1,200,1,600,2,,2
952133,2,,,,,,2,,,,,,1,150,2,,1,525,2,,2
952143,1,2,2,2,2,,2,2,2,2,2,,1,200,2,,2,,2,,2
952156,1,1,2,,,,2,2,2,2,,,1,0,1,250,1,900,2,,2
952160,2,,,,,,2,2,,,,,2,,1,300,1,350,2,,2
952165,1,2,,,,,2,2,,,,,2,,1,450,1,267,2,,1
952183,1,2,2,2,,,2,2,2,2,,,2,,2,,1,300,1,600,2
952189,2,2,,2,,,1,2,2,2,,,2,,1,1100,2,,2,,2
952222,1,2,2,,,,1,2,2,2,,,2,,1,2500,1,500,1,200,2
952228,1,2,2,,,,1,2,2,,,,1,1500,1,800,2,,2,,1
952255,2,2,,,,,2,2,2,2,,,2,,1,1250,2,,2,,2
952305,2,,,,,,2,,,,,,2,,1,410,2,,2,,2
952337,2,2,2,,,,1,1,2,,,,2,,1,800,2,,2,,2
952394,2,2,2,,,,2,2,2,2,,,2,,1,630,1,360,1,520,2
952407,2,,,,,,2,,,,,,2,,2,,2,,2,,2
952414,,2,2,,,,2,2,2,,,,2,,1,760,2,,2,,2
952419,1,2,,,,,2,2,2,,,,1,1200,1,650,2,,2,,2
952424,2,2,,,,,2,2,,,,,2,,1,1000,1,200,2,,2
952425,1,,,,,,2,,,,,,1,1000,1,500,1,250,2,,2
952430,2,2,2,,,,2,2,2,,,,2,,1,600,2,,2,,2
952442,2,2,,,,,2,2,2,2,,,2,,1,750,2,,2,,2
952454,1,1,,,,,1,1,2,,,,1,700,1,400,1,250,1,250,1
952469,2,2,,,,,2,2,2,2,,,2,,1,950,2,,2,,2
952506,1,2,,,,,2,2,2,,,,1,2000,1,400,1,0,2,,2
952519,2,2,,,,,1,2,,,,,2,,1,230,1,280,2,,2
952537,2,2,2,,,,2,2,2,,,,2,,2,,2,,1,200,2
952550,2,2,,,,,1,2,,,,,1,0,2,,1,234,2,,1
952553,2,2,,,,,2,2,2,,,,2,,2,,2,,2,,2
952566,2,,,,,,2,,,,,,2,,1,200,1,150,2,,2
952568,2,2,,,,,2,2,,,,,2,,2,,2,,2,,2
952574,1,,,,,,1,,,,,,1,300,1,400,1,110,2,,2
952595,1,2,,,,,1,2,2,2,,,2,,1,1100,1,320,2,,2
952599,1,,,,,,2,,,,,,1,36,1,180,2,,2,,1
952637,2,2,,,,,2,2,,,,,2,,1,400,1,400,2,,2
952645,1,1,,,,,1,1,,,,,2,,1,1300,2,,2,,2
952677,2,2,2,2,,,2,2,2,2,,,2,,1,280,2,,2,,2
952682,2,,,,,,1,,,,,,2,,2,,1,410,2,,2
952701,2,2,2,,,,2,2,2,2,2,,2,,1,700,2,,2,,2
952705,2,2,2,,,,1,1,2,2,,,2,,2,,1,2100,2,,2
952717,,,,,,,2,2,,,,,2,,1,500,1,50,2,,2
952718,,,,,,,2,,,,,,1,600,1,400,1,250,2,,2
952721,2,1,2,2,,,2,1,2,2,,,1,1000,1,1700,2,,1,100,1
952723,2,2,2,2,,,1,2,2,2,,,1,3000,1,6000,1,1000,1,20000,2
952732,,2,,,,,2,2,,,,,2,,1,200,1,150,2,,2
952735,2,2,,,,,2,2,2,2,2,,2,,2,,2,,2,,2
952739,2,2,,,,,1,2,,,,,1,295,1,550,1,150,1,250,2
952767,1,1,,,,,1,1,2,,,,1,300,1,350,1,200,2,,2
952778,1,,,,,,2,,,,,,2,,2,,2,,2,,2
952806,,1,,,,,2,1,,,,,1,5000,1,1000,1,700,2,,2
952815,1,2,,,,,1,2,2,2,,,1,1500,1,1000,1,400,1,1000,2
952819,1,2,,,,,1,2,2,,,,1,0,2,,2,,2,,2
952832,2,,,,,,2,,,,,,2,,2,,2,,2,,1
952850,1,1,,,,,1,1,2,2,,,2,,1,1500,2,,1,1500,2
952865,2,2,,,,,2,2,2,,,,2,,1,1500,1,400,2,,2
952871,1,2,,,,,2,1,2,2,,,2,,1,1800,2,,2,,2
952909,2,1,,,,,1,1,2,2,,,1,2500,1,450,1,800,2,,2
952917,2,2,2,,,,2,2,2,2,,,2,,1,600,2,,1,70,2
952933,2,1,,,,,1,2,2,2,2,,1,700,1,700,1,400,1,400,2
952955,1,,,,,,2,,,,,,2,,2,,1,380,1,200,2
952960,1,1,,,,,1,1,2,,,,1,7000,1,300,2,,2,,2
952968,2,1,2,2,,,1,1,2,2,2,,1,1600,1,2400,1,560,2,,2
952969,,,,,,,2,,,,,,2,,1,2100,1,450,1,650,1
952974,1,1,2,2,,,2,1,2,2,,,1,1100,1,480,1,450,1,450,2
952978,2,2,,,,,2,2,2,2,,,2,,1,310,1,640,2,,1
952983,2,,,,,,2,,,,,,1,1600,2,,1,650,1,2800,2
952987,2,2,,,,,1,1,2,2,,,1,1000,1,750,1,260,1,1300,2
952988,2,1,2,2,,,1,1,2,2,2,,1,1300,1,2000,1,200,1,240,2
952991,,2,,,,,2,2,,,,,2,,1,260,1,170,2,,2
952993,,,,,,,2,2,,,,,2,,1,240,1,130,2,,2
952996,2,2,2,,,,2,2,2,,,,2,,1,1000,2,,2,,2
952997,2,,,,,,2,,,,,,2,,2,,2,,2,,2
952999,2,2,,,,,2,2,,,,,1,260,1,460,1,310,2,,1
953010,2,,,,,,2,,,,,,2,,1,322,1,115,2,,2
953011,2,1,,,,,1,1,2,,,,2,,1,600,1,380,2,,2
953013,,,2,2,,,2,2,2,2,,,2,,1,1600,1,1500,1,390,2
953015,2,2,2,2,2,,2,2,2,2,2,,2,,1,2500,2,,1,700,2
953016,,2,2,,,,2,2,2,,,,2,,1,1100,1,300,2,,2
953018,2,1,,,,,1,2,,,,,2,,1,830,1,190,2,,2
953021,2,2,,,,,2,2,,,,,2,,1,300,2,,1,800,2
953028,2,2,,,,,2,2,2,2,2,,2,,1,730,1,420,2,,2
953030,2,,,,,,2,2,,,,,1,1200,1,1100,1,190,2,,2
953034,1,,,,,,1,2,2,,,,1,300,1,300,1,150,1,90,2
953037,,,,,,,2,2,,,,,2,,1,900,2,,2,,2
953042,1,1,,,,,2,2,2,,,,1,120,1,800,2,,1,50,1
953044,2,2,2,,,,2,2,2,2,2,2,2,,1,750,1,1000,2,,2
953050,,,,,,,2,2,,,,,2,,1,300,1,3000,2,,2
953051,,,,,,,2,2,,,,,2,,1,250,2,,2,,2
953052,,,,,,,2,2,,,,,1,600,1,1100,1,450,2,,2
953053,2,2,,,,,2,2,2,,,,2,,1,450,1,250,2,,2
953057,,,,,,,2,2,,,,,2,,1,260,1,415,2,,1
953071,1,2,2,2,,,2,1,2,2,2,,1,250,1,2700,1,370,2,,2
953075,,2,,,,,2,2,,,,,2,,1,890,1,420,1,320,2
953078,2,,,,,,2,2,,,,,1,620,1,2400,1,550,1,270,2
953079,,2,,,,,2,2,,,,,1,620,1,1250,1,280,2,,2
953080,2,,,,,,2,2,,,,,2,,1,1300,1,1400,1,650,1
953083,1,1,2,,,,2,2,2,2,,,1,650,1,1600,1,240,2,,2
953088,1,,,,,,2,,,,,,2,,1,600,1,80,2,,2
953090,1,2,2,,,,2,2,2,2,,,1,150,1,360,1,30,2,,2
953093,1,2,,,,,2,1,2,2,2,,2,,1,600,1,120,2,,2
953096,2,1,,,,,1,1,2,2,,,2,,1,350,1,350,2,,2
953099,2,1,,,,,2,2,2,2,,,1,230,1,700,1,280,2,,2
953103,1,1,,,,,1,1,2,2,,,2,,1,300,1,80,2,,1
953105,2,1,,,,,2,2,2,2,,,2,,1,750,1,400,2,,2
953112,2,,,,,,1,,,,,,2,,2,,2,,2,,2
953114,2,2,,,,,2,2,,,,,2,,1,800,1,150,2,,2
953116,,,,,,,1,2,,,,,2,,1,500,1,430,2,,2
953133,2,1,,,,,2,2,,,,,2,,1,900,2,,2,,2
953134,1,1,,,,,1,1,,,,,1,200,1,1200,2,,2,,2
953137,2,2,2,2,,,2,2,2,2,,,2,,1,2000,1,1500,2,,1
953150,,,,,,,2,,,,,,1,3000,1,1500,2,,2,,2
953161,2,2,2,2,,,2,2,2,2,,,2,,1,1400,1,200,2,,2
953172,2,2,2,2,,,2,2,2,2,,,2,,1,1500,1,300,1,1000,2
953173,2,2,2,,,,2,2,2,2,,,2,,1,700,1,240,1,250,1
953179,2,,,,,,2,,,,,,2,,1,450,1,350,1,1000,2
953185,2,2,2,2,,,2,2,2,2,,,2,,1,700,2,,2,,2
953200,2,2,2,2,,,2,2,2,2,2,,2,,1,200,2,,1,500,2
953202,2,2,,,,,2,2,2,,,,1,1000,1,1600,1,150,2,,2
953203,2,2,2,2,,,2,2,2,2,,,2,,1,500,2,,2,,2
953205,,2,,,,,2,2,,,,,2,,1,500,2,,2,,2
953211,2,1,,,,,1,2,,,,,1,350,1,1400,1,500,2,,1
953216,2,2,,,,,2,2,2,2,,,2,,1,700,1,200,2,,2
953220,2,2,,,,,2,2,,,,,2,,1,900,1,2000,1,1000,2
953222,2,2,2,,,,1,1,2,,,,1,200,1,400,1,2000,2,,2
953224,2,2,2,,,,1,1,2,,,,2,,1,450,1,300,2,,2
953225,2,2,2,2,2,2,1,2,2,2,2,2,2,,1,3500,1,200,1,1500,2
953227,2,2,2,2,2,,1,2,2,2,2,,2,,1,1500,1,900,2,,2
953230,1,2,,,,,1,2,,,,,2,,1,500,2,,2,,2
953232,2,2,,,,,1,2,,,,,2,,1,750,1,220,1,500,2
953257,2,,,,,,2,2,2,2,,,2,,1,380,2,,2,,2
953268,,,,,,,1,,,,,,2,,2,,2,,2,,2
953279,2,2,2,,,,2,2,2,2,,,2,,1,600,2,,2,,2
953280,2,1,,,,,2,2,2,2,,,1,1000,1,302,2,,2,,2
953286,2,2,2,,,,2,2,2,,,,2,,1,1800,1,500,2,,2
953287,,,,,,,2,2,,,,,2,,1,500,1,200,1,100,2
953292,2,2,2,,,,2,2,2,,,,2,,1,1400,2,,2,,2
953296,1,1,,,,,2,2,,,,,2,,1,800,2,,2,,2
953304,1,,,,,,1,,,,,,1,500,1,700,1,1000,1,100,2
953306,1,1,,,,,2,2,2,,,,1,150,1,1200,1,460,2,,2
953315,1,1,,,,,1,1,2,2,,,2,,1,1000,2,,2,,2
953320,2,2,,,,,1,2,,,,,2,,1,700,2,,2,,2
953325,2,2,2,2,,,2,2,2,2,,,1,1600,1,2400,1,6000,2,,2
953327,2,2,2,2,,,2,2,2,2,2,,2,,1,1200,2,,2,,2
953336,1,2,,,,,2,2,2,,,,2,,1,400,1,500,2,,2
953340,1,2,2,2,,,2,2,2,2,,,1,0,1,1200,2,,2,,2
953346,2,2,,,,,2,2,,,,,1,540,1,400,1,450,2,,2
953351,2,,,,,,2,2,,,,,2,,1,800,1,1500,2,,2
953358,2,2,,,,,2,2,2,2,,,2,,1,1400,1,1000,2,,2
953360,1,1,2,2,,,2,2,2,2,,,2,,1,400,2,,2,,2
953365,2,,,,,,2,,,,,,2,,1,400,2,,2,,2
953373,,1,,,,,2,2,,,,,2,,1,1200,2,,1,300,2
953375,2,2,2,2,,,2,2,2,2,,,2,,1,1200,1,200,2,,2
953383,2,2,,,,,2,2,,,,,2,,1,600,1,400,2,,2
953399,2,1,2,2,,,1,2,2,2,,,1,500,1,1000,1,200,2,,2
953400,2,2,2,,,,2,2,2,,,,1,20,1,600,1,150,2,,1
953437,2,2,,,,,2,2,2,,,,2,,1,1500,1,450,2,,2
953441,,2,,,,,1,2,,,,,2,,1,350,1,500,2,,2
953442,2,2,,,,,2,2,,,,,2,,1,600,1,4000,2,,2
953445,2,2,,,,,1,2,2,2,2,,2,,1,600,1,500,2,,2
953449,1,1,,,,,2,2,,,,,1,900,1,700,1,200,2,,2
953461,2,2,,,,,2,2,,,,,2,,1,300,2,,2,,2
953468,2,2,2,,,,1,2,2,,,,2,,1,1800,1,1200,2,,2
953475,2,2,,,,,2,2,2,2,,,2,,1,1500,1,400,2,,2
953476,2,2,2,,,,2,2,2,2,,,2,,1,2000,2,,2,,2
953480,2,2,,,,,2,2,,,,,2,,1,670,2,,2,,2
953500,2,2,,,,,2,2,,,,,2,,1,400,1,380,2,,2
953520,2,2,2,2,2,,1,2,2,2,2,,1,2300,1,3070,2,,2,,2
953545,2,2,,,,,2,2,2,2,,,1,1600,2,,1,900,2,,2
953550,1,2,,,,,1,2,2,2,,,1,200,1,300,2,,2,,2
953572,2,2,,,,,2,2,,,,,2,,1,250,2,,2,,2
953585,2,2,,,,,2,2,,,,,2,,1,300,2,,2,,2
953599,2,2,,,,,1,2,,,,,2,,2,,2,,2,,2
953610,2,1,2,,,,1,1,1,1,,,1,1100,1,650,1,250,2,,1
953621,,2,,,,,2,2,,,,,2,,1,1000,1,300,2,,2
953623,2,2,,,,,1,1,2,2,,,2,,1,1000,2,,2,,2
953624,2,2,,,,,1,2,,,,,1,100,1,700,1,150,2,,2
953628,2,1,2,,,,1,2,2,2,,,2,,1,1800,2,,2,,2
953647,2,2,2,2,,,2,2,2,2,,,2,,1,600,1,200,2,,2
953663,2,,2,,,,2,2,2,,,,2,,1,5200,1,650,2,,2
953686,,,2,,,,2,2,2,,,,2,,1,700,2,,2,,2
953687,2,1,,,,,2,2,,,,,1,1000,1,1500,1,800,2,,2
953692,1,1,,,,,1,1,,,,,1,250,1,800,1,300,2,,2
953699,1,1,,,,,2,1,2,2,,,2,,1,1600,2,,2,,2
953720,,,,,,,2,,,,,,2,,1,300,1,400,2,,2
953722,,,,,,,2,2,,,,,2,,1,450,1,300,2,,2
953729,,,,,,,2,2,,,,,2,,1,1000,1,400,2,,2
953733,2,2,2,,,,2,2,2,2,,,2,,1,500,2,,2,,2
953735,2,2,,,,,2,2,,,,,2,,1,240,1,300,2,,2
953771,2,2,,,,,2,2,,,,,2,,1,1600,1,250,1,300,2
953807,2,,,,,,1,1,,,,,2,,1,1500,2,,2,,2
953809,,2,,,,,2,2,2,2,,,2,,1,800,2,,2,,2
953863,,,,,,,2,2,,,,,2,,1,800,2,,2,,2
953864,2,2,2,,,,2,2,2,,,,2,,1,2000,1,400,2,,2
953877,2,,,,,,2,,,,,,1,1500,1,800,1,1000,2,,2
953886,2,2,2,2,,,2,2,2,2,,,2,,1,1500,1,300,1,350,2
953888,1,2,,,,,1,2,2,2,,,1,1000,1,2000,1,300,2,,2
953890,,,2,2,2,2,2,2,1,2,2,2,2,,1,3000,1,2400,2,,2
953897,2,2,,,,,1,2,2,2,,,1,1500,1,1500,1,1500,2,,2
953898,2,2,,,,,2,2,2,2,,,2,,1,700,2,,2,,2
953904,2,2,,,,,2,2,2,2,,,1,180,1,1400,1,300,2,,2
953920,2,,,,,,2,,,,,,1,100,1,400,2,,2,,2
953947,2,,,,,,1,2,2,,,,1,450,1,600,2,,1,200,2
953951,2,2,2,2,,,1,1,2,2,,,2,,1,3500,1,100,2,,2
953969,,1,,,,,2,2,,,,,2,,1,800,1,150,2,,2
953975,1,1,,,,,2,2,2,2,,,1,100,1,1200,1,300,1,80,2
953977,,,,,,,2,,,,,,2,,2,,2,,2,,2
953981,2,2,2,,,,2,2,2,,,,2,,1,800,2,,2,,2
953991,,,,,,,2,,,,,,2,,1,250,2,,2,,2
954005,2,2,2,2,,,2,2,2,2,,,2,,1,2800,2,,2,,2
954006,2,2,,,,,2,2,2,,,,1,120,1,400,1,300,2,,2
954007,1,2,,,,,1,2,,,,,2,,1,600,1,650,2,,2
954018,1,,,,,,2,2,,,,,1,600,1,500,1,240,2,,2
954032,2,1,1,,,,1,2,2,,,,2,,1,1200,1,1000,2,,2
954036,2,1,2,,,,1,1,2,,,,2,,1,320,1,250,2,,2
954041,1,2,,,,,2,2,2,,,,1,140,1,450,1,250,1,100,2
954063,1,2,,,,,2,2,,,,,1,1600,1,1100,1,150,2,,2
954085,1,2,,,,,1,2,,,,,2,,1,1400,1,300,2,,2
954091,1,,,,,,2,2,,,,,2,,1,600,2,,1,100,1
954094,,2,,,,,2,2,,,,,2,,1,500,1,1000,1,800,1
954121,1,2,,,,,2,2,2,2,,,1,1100,1,400,1,200,2,,2
954138,2,2,,,,,2,2,,,,,2,,1,500,2,,2,,2
954139,1,,,,,,1,,,,,,1,500,1,700,1,400,2,,1
954141,1,2,,,,,2,2,,,,,1,300,1,2000,1,1000,2,,2
954167,1,1,,,,,1,1,2,2,,,2,,2,,2,,2,,2
954168,,,2,,,,2,2,2,,,,2,,1,890,1,380,2,,2
954169,,,2,2,,,2,2,2,2,,,2,,1,1600,1,2500,1,200,2
954173,1,1,2,2,,,1,1,2,2,2,,2,,1,1280,1,850,1,880,2
954179,1,1,,,,,2,2,2,,,,2,,1,2500,1,600,1,350,2
954181,1,1,,,,,2,2,2,2,,,1,120,1,1000,1,180,2,,2
954186,,,2,,,,2,2,2,,,,2,,1,3500,2,,2,,2
954189,2,2,2,,,,2,2,2,,,,1,330,2,,2,,2,,2
954196,2,2,2,,,,2,2,2,2,2,,1,1000,1,500,2,,2,,2
954200,,,,,,,2,2,,,,,2,,2,,2,,2,,2
954206,2,2,,,,,2,2,2,2,,,2,,2,,2,,2,,2
954208,2,2,,,,,2,2,2,2,,,2,,1,600,2,,2,,2
954240,2,2,,,,,2,2,,,,,2,,2,,1,600,2,,2
954241,1,,,,,,2,,,,,,2,,1,550,1,140,2,,2
954243,,,,,,,2,2,,,,,2,,1,900,1,800,1,450,2
954247,2,2,2,,,,1,2,2,,,,2,,1,500,1,2500,2,,2
954249,1,,,,,,2,,,,,,2,,1,600,1,300,2,,2
954257,2,,,,,,2,,,,,,2,,1,500,1,150,2,,2
954258,2,1,,,,,2,2,,,,,2,,1,280,2,,2,,2
954267,2,2,,,,,2,2,,,,,2,,1,320,1,300,2,,2
954274,2,,,,,,2,,,,,,2,,1,650,1,300,2,,2
954275,2,2,,,,,2,1,2,2,,,1,435,1,900,1,372,2,,1
954324,2,2,,,,,2,2,2,,,,2,,1,400,2,,2,,2
954361,2,2,,,,,2,2,2,2,,,1,2500,1,600,1,200,1,1000,1
954364,2,2,,,,,1,2,2,2,,,1,360,1,1190,1,360,1,180,2
954367,2,2,,,,,2,2,,,,,2,,1,608,2,,2,,2
954372,2,2,,,,,1,2,2,2,2,,1,700,1,1300,1,80,1,330,1
954433,2,2,2,,,,2,2,2,,,,1,500,1,1000,1,500,1,500,2
954464,2,,,,,,2,,,,,,2,,1,500,2,,2,,2
954514,,2,,,,,2,2,,,,,2,,1,580,1,250,2,,2
954521,,,,,,,2,2,,,,,2,,1,800,2,,2,,2
954528,2,,,,,,2,,,,,,2,,2,,2,,2,,2
954545,2,2,,,,,2,2,,,,,2,,1,1000,2,,2,,2
954552,2,,,,,,2,,,,,,2,,1,450,2,,2,,2
954554,2,2,2,2,2,,2,2,2,2,2,,2,,1,1000,1,100,2,,2
954556,,,,,,,2,,,,,,2,,1,1200,1,270,2,,2
954574,1,2,2,,,,2,2,2,,,,1,700,1,700,2,,2,,2
954610,,2,,,,,1,1,,,,,1,100,1,600,1,100,2,,2
954613,,,,,,,2,,,,,,2,,1,300,2,,2,,2
954614,2,2,2,2,2,,2,2,2,2,2,,2,,1,3200,2,,1,1500,2
954615,1,2,2,,,,2,2,2,2,,,2,,2,,2,,2,,2
954627,2,2,2,,,,2,2,2,,,,2,,1,1500,1,250,2,,2
954629,2,2,2,,,,2,2,2,2,,,2,,1,900,2,,2,,2
954632,2,,,,,,2,2,2,,,,2,,1,700,2,,2,,2
954635,2,,,,,,2,,,,,,1,200,1,1200,1,100,2,,2
954640,,2,,,,,2,2,,,,,2,,1,1000,2,,2,,2
954645,1,1,,,,,1,2,2,,,,2,,1,400,1,300,1,1000,2
954714,2,2,2,,,,1,2,2,,,,2,,2,,2,,2,,1
954721,2,2,,,,,1,2,2,2,,,2,,1,700,2,,1,400,2
954756,2,2,,,,,1,2,,,,,2,,1,1000,2,,1,150,2
954757,1,1,2,2,,,1,2,2,2,,,1,0,1,1000,2,,2,,2
954758,2,2,2,2,,,2,2,2,2,,,1,1500,1,200,1,200,2,,2
954763,1,2,,,,,2,2,2,2,,,2,,2,,2,,2,,2
954764,2,1,2,,,,1,1,2,,,,1,180,1,1025,1,706,2,,2
954775,2,,,,,,1,,,,,,1,700,2,,2,,2,,2
954777,,,,,,,2,2,,,,,2,,2,,1,350,2,,2
954792,2,2,,,,,1,1,2,,,,2,,2,,2,,2,,2
954793,2,2,,,,,2,2,,,,,2,,2,,1,600,2,,2
954815,1,1,2,,,,2,2,2,2,,,1,2000,1,2000,2,,2,,2
954827,,,,,,,2,,,,,,2,,2,,2,,2,,2
954860,1,2,,,,,1,2,,,,,1,60,1,800,2,,2,,2
954863,2,2,,,,,2,2,,,,,1,360,1,400,2,,1,60,2
954868,2,,,,,,2,2,,,,,2,,1,700,2,,2,,2
954872,,2,,,,,2,2,,,,,2,,1,800,2,,2,,1
954898,1,2,2,2,,,2,2,2,2,2,,1,100,1,100,2,,1,100,1
954907,1,2,2,,,,2,2,2,,,,2,,2,,1,200,2,,2
954911,,1,2,2,,,2,2,2,2,,,2,,1,600,2,,2,,2
954929,1,1,,,,,1,2,2,2,,,2,,1,1000,1,200,2,,2
954936,1,2,,,,,2,2,2,2,,,1,111,1,800,2,,2,,2
954944,2,2,2,,,,2,2,2,,,,2,,1,1000,1,200,2,,2
954946,2,2,,,,,2,2,2,,,,2,,1,500,2,,2,,2
954955,2,2,2,,,,2,2,2,,,,2,,1,500,1,400,2,,2
954960,1,2,,,,,2,2,,,,,2,,1,600,2,,2,,1
954964,2,2,,,,,2,2,,,,,2,,1,400,2,,2,,2
954965,2,2,,,,,2,2,2,2,,,1,500,1,600,2,,2,,2
954977,2,2,,,,,1,1,,,,,1,100,1,542,1,300,2,,2
954988,2,2,2,,,,2,2,2,,,,2,,1,2000,1,1000,2,,2
955008,,,,,,,2,,,,,,2,,1,400,2,,2,,2
955010,1,1,,,,,2,2,2,2,,,1,200,1,800,2,,2,,1
955017,2,,,,,,2,2,,,,,2,,2,,2,,2,,2
955020,2,,,,,,2,2,,,,,2,,1,400,1,400,2,,2
955021,2,,,,,,2,,,,,,2,,1,550,1,250,2,,2
955066,2,,,,,,2,2,,,,,2,,1,350,1,500,2,,2
955069,,,,,,,2,2,,,,,2,,1,400,2,,2,,2
955071,2,2,2,2,,,2,2,2,2,,,2,,1,600,2,,2,,2
955073,2,1,,,,,2,2,2,2,,,2,,1,1700,2,,2,,2
955079,2,2,,,2,2,2,2,2,2,2,2,2,,1,1980,2,,2,,1
955081,2,,,,,,2,2,,,,,2,,1,750,1,120,2,,2
955102,2,2,2,2,,,2,2,2,2,,,2,,2,,2,,2,,2
955104,1,2,,,,,1,1,2,2,,,1,100,1,700,2,,2,,1
955106,2,2,,,,,2,2,2,,,,2,,1,1450,1,150,1,500,1
955110,2,,,,,,2,,,,,,2,,1,520,2,,2,,1
955111,1,1,2,,,,2,2,2,2,,,2,,1,1500,2,,2,,2
955121,2,2,,,,,2,2,,,,,2,,1,6000,2,,2,,2
955132,2,2,,,,,1,2,,,,,1,1100,2,,2,,2,,2
955150,2,2,2,2,,,2,2,2,2,,,2,,1,300,1,500,2,,2
955151,2,2,2,2,,,2,2,2,2,,,2,,1,700,1,150,2,,2
955152,2,2,2,2,,,2,2,2,2,2,,2,,1,1000,1,150,2,,2
955156,1,2,2,,,,2,2,2,2,,,2,,1,500,2,,2,,2
955158,2,2,,2,,,1,2,2,2,,,2,,1,1000,2,,1,1000,2
955163,2,2,2,2,,,2,2,2,2,,,2,,1,1500,1,200,2,,2
955166,,,,,,,2,2,,,,,2,,1,600,1,600,2,,2
955167,2,,,,,,2,2,,,,,2,,1,300,1,700,2,,2
955172,2,,,,,,2,2,,,,,1,1000,1,600,1,700,2,,2
955175,2,2,2,,,,2,2,2,2,,,2,,1,500,2,,1,500,2
955176,2,1,,,,,2,2,2,,,,2,,1,350,1,200,2,,2
955179,1,1,,,,,2,1,,,,,1,500,1,800,1,1000,2,,2
955183,1,2,,,,,2,2,2,2,,,1,100,1,500,1,100,2,,2
955194,2,2,2,2,2,,2,2,2,2,2,2,2,,1,1800,2,,2,,2
955204,,2,,,,,2,1,,,,,1,800,1,150,1,160,1,700,2
955216,,,,,,,2,2,,,,,2,,1,500,2,,2,,2
955219,2,2,2,,,,2,2,2,,,,2,,1,800,2,,2,,2
955224,2,,,,,,2,,,,,,2,,1,300,1,300,2,,2
955228,,,,,,,2,,,,,,2,,1,400,1,150,2,,2
955233,2,2,2,,,,1,1,2,2,,,1,140,1,700,2,,2,,2
955234,2,,,,,,2,,,,,,2,,1,1000,1,170,2,,2
955235,2,,,,,,2,2,,,,,1,202,1,1000,2,,2,,2
955237,,2,,,,,2,2,,,,,2,,2,,2,,2,,2
955238,2,2,,,,,2,2,,,,,2,,2,,2,,2,,2
955240,1,2,2,,,,1,2,2,,,,2,,2,,2,,2,,2
955244,2,,,,,,2,,,,,,2,,2,,2,,2,,2
