NQUEST,ANABIT,GODABIT,UNIPRO,QUOPRO,ANPOSS,PRO1,PRO2,PRO3,PRO4,PRO5,PRO6,PRO7,PRO8,PRO9,POSS1,IMPACQ2,FITTONOP,TFITTONOP,TFITTO,TIPOAFF2,DFITTOM,TFITTOM,PROPRIET2,TFITIMP,RITAFF,SUPAB,ANCOSTR,BAGNI,VALABIT,ASPVALABIT1,ASPVALABIT2,ASPVALABIT3,ASPVALABIT4,ASPVALABIT5,ALTRAB,NALTRAB,ALTRFAB,NALTRFAB,TERAGR,NTERAGR,TERNAGR,NTERNAGR,ANTIC,ANTICIPI,DEBITA1,NDEBITA1,DEBITA2,NDEBITA2,DEBITC,NDEBITC,DEBITD,NDEBITD,DEBITE,NDEBITE,DEBITF,NDEBITF,DEBITG,NDEBITG,CHIFINMUT1,CHIFINCONS1,RITARDO,CREDIT,TCREDIT,DEBIT,TDEBIT,MUTUOR,FMUTRIF,MUTUOE,MUTUORIF,REAPMUT,MUTUOR3,MUTUOE3,REAPMUT3,MUTUORIC,MUTUORIC3,DOCSEZD
951489,2000,1,1,,2000,1,1,0,0,0,0,0,0,0,2,200000,,,,,,,,600,,130,1995,2,250000,0,0,50,30,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,1,15000,2,,,,,2,,,1,,2
951493,2010,1,1,,2010,1,1,0,0,0,0,0,0,0,1,300000,,,,,,,,700,,80,2007,1,300000,10,10,30,30,20,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,2
951499,1970,1,1,,1970,1,0,0,0,0,0,0,0,0,5,30000,,,,,,,,400,,260,1970,1,100000,40,20,10,20,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951511,2018,1,1,,2018,1,1,0,0,0,0,0,0,0,4,200000,,,,,,,,550,,100,1960,1,200000,5,20,50,25,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951533,1970,1,1,,1970,1,0,0,0,0,0,0,0,0,1,10000,,,,,,,,500,,90,1965,1,250000,5,15,60,15,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951534,1960,1,1,,1960,1,0,0,0,0,0,0,0,0,3,6000,,,,,,,,600,,90,1960,1,200000,0,15,80,5,0,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951557,2000,2,,,,1,0,0,0,0,0,0,0,0,,,,,400,1,2,,3,,2,140,1900,1,250000,10,20,50,10,10,2,,2,,2,,2,,2,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951565,2004,1,1,,2013,1,0,0,0,0,0,0,0,0,3,170000,,,,,,,,600,,105,1931,2,200000,20,20,50,10,0,1,5,1,4,1,35,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951566,2006,1,1,,2006,1,0,0,0,0,0,0,0,0,1,150000,,,,,,,,300,,60,1952,1,50000,80,20,0,0,0,2,,1,1,2,,2,,2,,1,1,1,1,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,2
951595,2012,1,1,,2012,1,1,0,0,0,0,0,0,0,1,250000,,,,,,,,800,,100,1960,1,390000,0,0,50,50,0,1,1,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,1,1,,,,2
951597,2008,1,1,,2006,1,1,0,0,0,0,0,0,0,1,300000,,,,,,,,800,,115,1910,2,350000,0,0,50,50,0,1,4,1,1,1,1,2,,2,,1,1,1,3,2,,2,,2,,1,1,2,,4,3,2,2,,2,,2,,,,,1,1,,,,2
951613,1985,1,1,,1985,1,1,0,0,0,0,0,0,0,1,30000,,,,,,,,400,,135,1970,2,300000,0,0,100,0,0,1,6,1,1,1,1,2,,2,,2,,1,1,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,2
951620,1981,1,1,,1981,1,0,0,0,0,0,0,0,0,1,10000,,,,,,,,400,,50,1950,1,70000,0,20,80,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951621,2011,1,1,,2011,1,1,0,0,0,0,0,0,0,1,450000,,,,,,,,1000,,160,1900,2,300000,0,10,80,10,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951622,1949,1,1,,1970,1,0,0,0,0,0,0,0,0,3,150000,,,,,,,,1500,,110,1930,2,300000,10,20,60,10,0,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951624,1980,1,1,,1980,1,0,0,0,0,0,0,0,0,3,150000,,,,,,,,700,,80,1960,1,200000,10,5,45,30,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951627,1975,1,1,,1975,1,0,0,0,0,0,0,0,0,1,200000,,,,,,,,1500,,100,1950,2,300000,0,0,100,0,0,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951630,2003,1,1,,2003,1,1,0,0,0,0,0,0,0,1,50000,,,,,,,,500,,70,1960,1,70000,0,0,80,20,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951631,2006,1,1,,2006,1,1,0,0,0,0,0,0,0,1,98000,,,,,,,,450,,60,1950,1,90000,0,0,100,0,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,4,,2,2,,2,,2,,,,,2,,,2,2,2
951633,1961,1,1,,1961,1,0,0,0,0,0,0,0,0,3,40000,,,,,,,,700,,90,1950,1,160000,0,20,50,20,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951645,1995,1,1,,1995,1,0,0,0,0,0,0,0,0,3,150000,,,,,,,,500,,85,1900,1,140000,25,25,20,15,15,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951649,2003,1,1,,2003,1,0,0,0,0,0,0,0,0,1,400000,,,,,,,,800,,120,1960,2,340000,25,25,20,20,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951665,1998,1,1,,1994,1,0,0,0,0,0,0,0,0,1,60000,,,,,,,,800,,100,1970,1,200000,0,0,0,100,0,1,3,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951685,2014,1,1,,2014,1,1,0,0,0,0,0,0,0,1,400000,,,,,,,,1000,,200,1907,2,300000,0,10,80,10,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,4,,2,2,,2,,2,,,,,2,,,2,2,2
951700,2012,1,1,,2009,1,1,0,0,0,0,0,0,0,1,107000,,,,,,,,500,,90,1950,1,85000,5,5,80,10,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,4,,2,2,,2,,2,,,,,2,,,2,2,2
951701,2017,1,1,,2017,0,1,0,0,0,0,0,0,0,3,300000,,,,,,,,2000,,120,1970,2,300000,0,0,100,0,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951711,2019,1,1,,2018,1,0,0,0,0,0,0,0,0,1,290000,,,,,,,,700,,110,1975,2,290000,0,0,100,0,0,1,1,2,,2,,2,,2,,1,1,2,,1,1,2,,2,,2,,2,,3,3,2,2,,2,,2,,,,,1,1,,,,1
951712,2018,1,1,,2018,1,1,0,0,0,0,0,0,0,1,130000,,,,,,,,600,,80,1950,1,150000,0,0,100,0,0,1,1,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,1,1,,2,2,2
951714,2009,1,1,,2009,1,1,0,0,0,0,0,0,0,1,180000,,,,,,,,400,,60,1960,1,70000,0,20,80,0,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,2
951739,2012,1,1,,2012,1,1,0,0,0,0,0,0,0,1,70000,,,,,,,,,,70,1960,1,35000,0,0,100,0,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,1,1,2,,1,1,2,2,,2,,2,,,,,1,1,,,,2
951748,2016,1,1,,2016,1,1,0,0,0,0,0,0,0,1,85000,,,,,,,,400,,130,1900,1,120000,20,15,15,25,25,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951759,2017,1,1,,2017,1,0,0,0,0,0,0,0,0,1,400000,,,,,,,,1200,,185,1927,2,400000,0,10,90,0,0,1,2,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,2
951766,1963,1,2,50,2019,1,0,0,0,0,0,0,0,0,3,250000,2,,,,,,,250,,100,1900,2,250000,100,0,0,0,0,1,3,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,1,3,1,,,,,,2,2,2
951773,2005,1,1,,2005,1,0,0,0,0,0,0,0,0,1,500000,,,,,,,,1800,,110,1850,2,400000,0,0,0,0,100,1,1,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,2
951793,2015,1,1,,2015,1,0,0,0,0,0,0,0,0,1,98000,,,,,,,,500,,73,1967,1,140000,20,30,30,15,5,2,,2,,2,,2,,2,,1,1,2,,1,1,2,,2,,2,,2,,1,1,2,2,,2,,2,,,,,2,,,2,2,2
951799,1990,1,1,,1990,0,1,0,0,0,0,0,0,0,1,400000,,,,,,,,1200,,140,1975,2,450000,0,0,40,50,10,1,1,1,1,2,,2,,1,9000,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951811,2007,1,1,,2007,1,1,0,0,0,0,0,0,0,1,105000,,,,,,,,400,,70,1958,1,80000,0,20,80,0,0,2,,2,,2,,2,,2,,1,1,2,,2,,1,1,2,,2,,2,,1,3,2,2,,2,,2,,,,,2,,,2,2,2
951812,1959,1,1,,1983,1,0,0,0,0,0,0,0,0,1,250000,,,,,,,,1800,,180,1959,2,500000,0,0,0,100,0,1,1,2,,2,,2,,2,,1,1,2,,1,1,2,,2,,2,,1,1,1,1,2,2,,2,,2,,,,,1,1,,,,2
951814,2019,1,1,,1995,1,1,0,0,0,0,0,0,0,1,13000,,,,,,,,400,,100,1960,2,70000,0,15,20,50,15,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,1,50000,2,,,,,1,1,,,,2
951818,2010,1,1,,2010,1,1,0,0,0,0,0,0,0,1,360000,,,,,,,,1500,,200,2010,2,300000,7,18,50,18,7,1,1,2,,2,,2,,2,,1,1,2,,1,1,2,,2,,2,,2,,3,1,2,2,,2,,2,,,,,2,,,2,2,2
951820,2012,1,1,,2011,1,1,0,0,0,0,0,0,0,1,280000,,,,,,,,750,,100,2010,2,250000,20,65,10,5,0,1,1,2,,1,1,2,,2,,1,2,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,2
951822,2013,1,1,,2013,1,0,0,0,0,0,0,0,0,1,250000,,,,,,,,800,,100,2010,2,270000,20,50,20,5,5,1,1,2,,2,,2,,2,,1,1,2,,1,1,2,,2,,2,,2,,3,3,2,2,,2,,2,,,,,2,,,2,2,2
951842,2014,1,1,,1997,1,0,0,0,0,0,0,0,0,1,100000,,,,,,,,1000,,250,1960,2,400000,0,0,70,15,15,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,1,1,2,,,1,1,2,,2,,2,,,,,1,1,,,,2
951847,2020,1,1,,2009,1,0,0,0,0,0,0,0,0,1,325000,,,,,,,,1000,,270,1979,2,225000,0,0,100,0,0,2,,1,1,2,,2,,2,,1,1,1,1,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,2
951859,1972,1,1,,1972,1,0,0,0,0,0,0,0,0,5,12500,,,,,,,,1000,,600,1972,2,1000000,0,0,100,0,0,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,1,10000,2,,2,,,,,2,,,2,2,2
951860,2008,1,1,,2008,1,0,0,0,0,0,0,0,0,5,750000,,,,,,,,1400,,250,2008,2,400000,0,0,0,0,100,1,2,2,,2,,2,,2,,1,2,1,1,2,,2,,2,,2,,2,,4,,2,2,,2,,2,,,,,2,,,2,2,2
951865,1995,1,1,,1995,0,1,0,0,0,0,0,0,0,3,800000,,,,,,,,1600,,200,1950,2,1000000,0,0,50,50,0,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951866,2011,1,1,,2012,1,1,0,0,0,0,0,0,0,1,300000,,,,,,,,700,,110,2011,2,300000,60,20,10,5,5,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,1,80000,2,,2,,,,,2,,,2,2,2
951870,1985,1,1,,1985,1,0,0,0,0,0,0,0,0,3,150000,,,,,,,,800,,210,1980,2,300000,5,30,65,0,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951875,2005,1,1,,2005,1,1,0,0,0,0,0,0,0,1,150000,,,,,,,,800,,200,1980,2,300000,0,0,100,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951877,1990,1,1,,1990,1,0,0,0,0,0,0,0,0,1,50000,,,,,,,,600,,110,1960,2,200000,0,20,80,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951881,1999,1,1,,1999,1,1,0,0,0,0,0,0,0,1,160000,,,,,,,,700,,110,1980,2,250000,0,0,100,0,0,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951883,1995,1,1,,1995,1,1,0,0,0,0,0,0,0,1,175000,,,,,,,,800,,80,1974,1,200000,10,30,60,0,0,2,,2,,2,,2,,2,,1,1,2,,1,1,2,,2,,2,,2,,3,3,2,2,,2,,2,,,,,2,,,2,2,2
951885,2008,1,1,,2008,1,1,0,0,0,0,0,0,0,1,400000,,,,,,,,1500,,200,1980,2,400000,40,30,30,0,0,1,1,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,4,,2,2,,2,,2,,,,,2,,,2,2,2
951886,2011,1,1,,2011,1,0,0,0,0,0,0,0,0,1,180000,,,,,,,,600,,108,1980,2,150000,0,40,40,20,0,2,,2,,2,,2,,2,,1,1,2,,2,,1,1,2,,2,,2,,2,3,2,2,,2,,2,,,,,2,,,2,2,2
951891,1978,1,1,,1978,1,1,0,0,0,0,0,0,0,1,80000,,,,,,,,1000,,250,1978,2,350000,0,50,25,25,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951892,1983,1,1,,1983,1,0,0,0,0,0,0,0,0,1,30000,,,,,,,,700,,100,1970,2,180000,0,0,100,0,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951893,2019,1,1,,2019,1,1,0,0,0,0,0,0,0,1,250000,,,,,,,,700,,135,1990,2,250000,0,20,50,30,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951895,1995,1,1,,1995,1,0,0,0,0,0,0,0,0,1,160000,,,,,,,,800,,112,1980,2,200000,10,40,50,0,0,1,1,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,2
951898,2000,1,1,,1968,1,1,0,0,0,0,0,0,0,1,50000,,,,,,,,600,,120,1945,2,300000,20,30,20,20,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951917,2017,1,1,,2017,1,1,0,0,0,0,0,0,0,1,350000,,,,,,,,1400,,110,2000,2,350000,10,10,50,20,10,2,,2,,2,,2,,2,,1,1,2,,1,2,1,1,2,,2,,2,,3,3,2,2,,1,230000,2,,,,,1,1,,,,2
951922,1964,1,1,,1990,1,1,0,0,0,0,0,0,0,3,50000,,,,,,,,400,,100,1964,1,90000,10,20,40,10,20,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,100000,2,,2,,,,,2,,,2,2,2
951924,2015,1,1,,2015,1,1,0,0,0,0,0,0,0,3,250000,,,,,,,,1500,,120,2015,2,300000,5,5,5,80,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951935,2019,1,1,,2010,1,0,0,0,0,0,0,0,0,1,150000,,,,,,,,800,,90,1950,2,250000,0,0,100,0,0,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951940,2002,1,1,,2001,1,1,0,0,0,0,0,0,0,1,160000,,,,,,,,700,,95,1990,2,250000,15,30,30,15,10,2,,1,1,2,,2,,2,,1,1,1,1,1,1,2,,2,,2,,2,,3,3,2,2,,2,,2,,,,,2,,,2,2,2
951942,1971,1,1,,2000,1,0,0,0,0,0,0,0,0,4,100000,,,,,,,,700,,130,1956,2,350000,70,20,10,0,0,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,2
951944,2003,2,,,,1,0,0,0,0,0,0,0,0,,,,,400,5,1,600,5,,2,50,1940,1,100000,10,8,70,10,2,1,1,2,,2,,2,,2,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951955,1986,1,1,,1986,1,1,0,0,0,0,0,0,0,1,52000,,,,,,,,1500,,240,1985,2,300000,5,10,70,10,5,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,1
951961,2013,1,1,,2013,1,0,0,0,0,0,0,0,0,5,120000,,,,,,,,500,,80,1962,2,200000,0,0,100,0,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,2
951962,2016,1,1,,2016,1,1,0,0,0,0,0,0,0,1,220000,,,,,,,,700,,100,1985,2,280000,0,0,40,60,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,1
951963,2018,1,1,,2018,1,0,0,0,0,0,0,0,0,1,215000,,,,,,,,700,,120,2017,2,215000,0,0,80,20,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,1,1,,,,1
951978,2006,1,1,,2006,1,0,0,0,0,0,0,0,0,1,118000,,,,,,,,650,,45,1995,1,100000,0,0,100,0,0,2,,2,,2,,2,,2,,1,1,2,,1,1,2,,2,,2,,2,,1,1,2,2,,2,,2,,,,,2,,,2,2,2
951984,1995,1,1,,2008,1,1,0,0,0,0,0,0,0,1,155000,,,,,,,,400,,90,1980,1,230000,60,40,0,0,0,2,,2,,2,,2,,2,,1,1,2,,1,1,2,,2,,2,,2,,1,1,2,2,,2,,2,,,,,2,,,2,2,1
951986,2001,1,1,,2001,1,1,0,0,0,0,0,0,0,1,270000,,,,,,,,900,,110,1990,2,290000,0,0,0,100,0,1,1,1,1,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,1,3,1,,,,,,2,2,1
951994,1980,1,1,,1980,1,1,0,0,0,0,0,0,0,1,30000,,,,,,,,800,,100,1960,1,300000,0,100,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951995,1992,1,1,,1992,1,1,0,0,0,0,0,0,0,1,200000,,,,,,,,800,,90,1970,1,150000,0,0,100,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951996,1999,1,1,,2017,1,0,0,0,0,0,0,0,0,1,300000,,,,,,,,1500,,150,1990,2,350000,0,100,0,0,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,2
951997,1991,1,1,,1991,1,1,0,0,0,0,0,0,0,1,200000,,,,,,,,2000,,250,1920,2,450000,0,0,0,100,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
951998,2011,1,1,,2011,1,1,0,0,0,0,0,0,0,1,150000,,,,,,,,600,,90,1963,2,150000,50,50,0,0,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,2
952002,2006,1,1,,2006,1,1,0,0,0,0,0,0,0,1,120000,,,,,,,,600,,65,1990,1,130000,30,50,20,0,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,2
952004,2013,2,,,,1,0,0,0,0,0,0,0,0,,,,,700,1,2,,2,,2,50,2010,1,150000,0,0,100,0,0,2,,2,,2,,2,,2,,,,2,,2,,2,,2,,2,,2,,,,,2,,1,10000,2,,,,,2,,,2,2,2
952007,2012,1,1,,2012,1,0,0,0,0,0,0,0,0,2,150000,,,,,,,,700,,110,1960,2,180000,0,0,85,15,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952008,2011,1,1,,2011,1,1,0,0,0,0,0,0,0,1,240000,,,,,,,,700,,120,1992,2,260000,0,10,60,25,5,1,1,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,2
952009,2017,1,1,,2017,1,1,0,0,0,0,0,0,0,1,400000,,,,,,,,1000,,200,1986,2,400000,0,0,100,0,0,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,2
952025,2013,1,1,,2013,0,1,0,0,0,0,0,0,0,1,380000,,,,,,,,1500,,88,1985,2,400000,0,0,100,0,0,1,2,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,1
952028,1964,1,1,,1964,0,1,0,0,0,0,0,0,0,1,44000,,,,,,,,2500,,170,1964,2,1000000,0,0,0,0,100,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952040,1986,1,1,,1986,1,1,0,0,0,0,0,0,0,1,200000,,,,,,,,2000,,110,1980,2,1200000,0,0,0,10,90,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952045,1975,1,1,,1975,0,1,1,0,0,0,0,0,0,1,70000,,,,,,,,800,,110,1975,2,300000,25,50,10,10,5,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952055,2000,1,1,,2000,1,0,0,0,0,0,0,0,0,1,1000000,,,,,,,,400,,160,1902,2,200000,0,50,50,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952056,1981,1,1,,1981,1,0,0,0,0,0,0,0,0,1,300000,,,,,,,,250,,140,1957,2,100000,0,0,100,0,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952063,2010,1,1,,2010,1,0,0,0,0,0,0,0,0,3,900000,,,,,,,,3300,,125,1850,2,1250000,10,20,50,15,5,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,2,,,,,2,,,2,2,2
952070,1979,1,2,50,1979,1,0,0,0,0,0,0,0,0,1,60000,2,,,,,,,5000,,180,1966,2,900000,0,0,0,20,80,1,2,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,1,1,,,,2
952074,1966,1,1,,2012,0,1,0,0,0,0,0,0,0,1,480000,,,,,,,,3000,,200,1965,2,600000,0,0,50,50,0,1,1,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,1,3,1,,,,,,2,2,2
952098,2000,1,1,,2000,1,0,0,0,0,0,0,0,0,1,150000,,,,,,,,1300,,85,1975,2,450000,0,0,0,100,0,2,,1,2,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,2
952104,2018,1,1,,2018,1,0,0,0,0,0,0,0,0,1,390000,,,,,,,,2000,,115,2012,2,400000,0,0,10,80,10,1,2,1,2,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,1,3,1,,,,,,,,2
952110,1981,1,1,,2000,1,1,0,0,0,0,0,0,0,1,100000,,,,,,,,1500,,170,1950,2,200000,10,10,20,40,20,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952114,1989,1,1,,1988,1,1,0,0,0,0,0,0,0,1,110000,,,,,,,,800,,102,1988,2,350000,0,30,50,20,0,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952122,2003,1,1,,2003,1,1,0,0,0,0,0,0,0,1,1200000,,,,,,,,2000,,220,2003,2,2000000,5,5,5,80,5,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952133,2008,1,1,,2008,1,0,0,0,0,0,0,0,0,1,350000,,,,,,,,1500,,112,2008,2,650000,0,0,0,100,0,2,,1,1,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,2,2,1
952143,2007,1,1,,2007,1,0,0,0,0,0,0,0,0,1,550000,,,,,,,,2000,,150,2006,2,600000,10,10,30,30,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
952156,2018,1,1,,2018,1,1,0,0,0,0,0,0,0,1,550000,,,,,,,,1600,,120,1989,2,635000,5,15,80,0,0,1,1,2,,2,,2,,2,,1,1,2,,1,1,2,,2,,2,,2,,3,2,2,2,,2,,2,,,,,1,1,,2,2,2
952160,2013,1,1,,2013,1,0,0,0,0,0,0,0,0,3,650000,,,,,,,,2500,,200,1960,2,800000,10,20,40,25,5,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,2,2,2
