NQUEST,TDEBITC,TDEBITD,TDEBITE,TDEBITF,TDEBITG,PFIMM,PFCONS,PFAZ,PFCARTE,PFCC,RATADEB_RES,RATADEB_AIMM,RATADEB_FAM,RATADEB_PROF,RATADEB,PFCOLL,PFNOCOLL
916011,,,,,,0,,0,0,0,,,,,,0,0
916012,1500,,,,,0,1500,0,0,0,,,2000,,2000,1500,0
916044,,,,,,0,,0,0,0,,,,,,0,0
916052,,,,,,0,,0,0,0,,,,,,0,0
916149,10000,600,,,,30000,10600,0,0,3000,5500,,2200,,7700,30000,13600
916170,,50,,,,0,50,0,0,0,,,450,,450,0,50
916199,1398,,,,,0,1398,0,0,1900,,,2796,,2796,1398,1900
916205,,,,,,0,,0,0,0,,,,,,0,0
916218,,,,,,0,,0,0,0,,,,,,0,0
916231,,,,,,0,,0,0,0,,,,,,0,0
916275,,,,,,0,,0,0,0,,,,,,0,0
916373,,,,,,0,,0,0,0,,,,,,0,0
916388,,,,,,0,,0,0,0,,,,,,0,0
916404,,,,,,0,,0,0,0,,,,,,0,0
916449,,,,,,0,,0,0,0,,,,,,0,0
916451,,,,,,0,,0,0,0,,,,,,0,0
916537,,,,,,0,,0,0,0,,,,,,0,0
916612,5500,,,,,0,5500,0,0,0,,,5500,,5500,0,5500
916613,,,,,,0,,0,0,0,,,,,,0,0
916626,,,,,,0,,0,0,0,,,,,,0,0
916634,,,,,,0,,0,0,0,,,,,,0,0
916658,,,,,,0,,0,1500.5356252,0,,,,,,0,1500.5356252
916674,,,,,,0,,0,0,0,,,,,,0,0
916703,,,,,,0,,0,1412.6999018,0,,,,,,0,1412.6999018
916765,,,,,,0,,0,0,0,,,,,,0,0
916805,,,,,,0,,0,0,0,,,,,,0,0
916809,,,,,,0,,0,0,0,,,,,,0,0
916822,7200,1900,,,,0,9100,0,0,0,,,6300,,6300,7200,1900
916826,500,,,,,5400,500,0,0,0,5400,,1800,,7200,5900,0
916843,,,,,,0,,0,0,0,,,,,,0,0
916851,,,,,,0,,0,0,0,,,,,,0,0
916853,,,,,,0,,0,0,0,,,,,,0,0
916856,,,,,,0,,0,0,0,,,,,,0,0
916860,,,,,,0,,0,0,0,,,,,,0,0
916876,,,,,,0,,0,0,0,,,,,,0,0
916896,,,,,,0,,0,0,0,,,,,,0,0
916905,,,,,,0,,0,0,0,,,,,,0,0
916929,,,,,,0,,0,0,0,,,,,,0,0
916950,,,,,,0,,0,0,0,,,,,,0,0
916952,,,,,,0,,0,0,0,,,,,,0,0
916980,,,,,,0,,0,0,0,,,,,,0,0
916989,,,,,,0,,0,0,0,,,,,,0,0
917021,,,,,,0,,0,0,0,,,,,,0,0
917025,,,,,,0,,0,0,0,,,,,,0,0
917027,,,,,,0,,0,0,0,,,,,,0,0
917034,,,,,,0,,0,0,0,,,,,,0,0
917035,,,,,,0,,0,1543.3106948,0,,,,,,0,1543.3106948
917038,,,,,,0,,0,0,0,,,,,,0,0
917039,,,,,,0,,0,0,0,,,,,,0,0
917040,,,,,,0,,0,0,0,,,,,,0,0
917073,,,,,,0,,0,0,0,,,,,,0,0
917152,44000,,,,,0,44000,0,1554.7891417,0,,,7200,,7200,0,45554.789142
917162,,,,,,0,,0,0,0,,,,,,0,0
917165,,,,,,0,,0,0,0,,,,,,0,0
917166,,,,,,0,,0,0,0,,,,,,0,0
917172,,,,,,0,,0,0,0,,,,,,0,0
917201,,,,,,0,,0,0,0,,,,,,0,0
917205,,,,,,0,,0,0,0,,,,,,0,0
917216,,,,,,0,,0,0,0,,,,,,0,0
917218,,,,,,0,,0,0,0,,,,,,0,0
917221,,,,,,0,,0,0,0,,,,,,0,0
917224,,,,,,0,,0,0,0,,,,,,0,0
917225,,,,,,0,,0,0,0,,,,,,0,0
917227,,,,,,50000,,0,0,0,,3840,,,3840,50000,0
917247,,,,,,0,,0,0,0,,,,,,0,0
917248,,,,,,0,,0,0,0,,,,,,0,0
917251,,,,,,0,,0,0,0,,,,,,0,0
917252,,,,,,0,,0,0,0,,,,,,0,0
917253,,,,,,0,,0,0,0,,,,,,0,0
917254,,,,,,0,,0,0,0,,,,,,0,0
917276,5700,,,,,60000,5700,0,0,2000,4200,,1500,,5700,65700,2000
917295,,,,,,0,,0,0,0,,,,,,0,0
917296,,,,,,0,,0,0,0,,,,,,0,0
917297,,,,,,0,,0,0,0,,,,,,0,0
917298,,,,,,0,,0,0,0,,,,,,0,0
917300,,,,,,0,,0,0,1000,,,,,,0,1000
917301,,,,,,0,,0,0,0,,,,,,0,0
917308,,,,,,0,,0,0,0,,,,,,0,0
917348,,,,,,0,,0,0,0,,,,,,0,0
917356,,,,,,0,,0,0,0,,,,,,0,0
917363,,,,,,0,,0,0,0,,,,,,0,0
917375,11200,,,,,10000,11200,23000,0,0,4000,,800,1200,6000,33000,11200
917381,,,,,,0,,0,0,0,,,,,,0,0
917384,,,,,,0,,0,0,0,,,,,,0,0
917389,,,,,,0,,0,0,0,,,,,,0,0
917390,,,,,,0,,0,0,0,,,,,,0,0
917392,,,,,,0,,0,0,0,,,,,,0,0
917396,,,,,,0,,0,0,0,,,,,,0,0
917402,,,,,,0,,0,0,0,,,,,,0,0
917403,,,,,,0,,0,0,0,,,,,,0,0
917440,,,,,,0,,0,0,0,,,,,,0,0
917517,,,,,,0,,0,0,0,,,,,,0,0
917519,,,,,,0,,0,0,0,,,,,,0,0
917525,,,,,,0,,0,0,0,,,,,,0,0
917529,,,,,,0,,0,0,0,,,,,,0,0
917569,,,,,,0,,0,0,0,,,,,,0,0
917577,,,,,,0,,0,0,0,,,,,,0,0
917580,,,,,,0,,0,0,0,,,,,,0,0
917661,,,,,,0,,0,0,0,,,,,,0,0
917663,,,,,,0,,0,0,0,,,,,,0,0
917667,,,,,,0,,0,0,0,,,,,,0,0
917702,,,,,,0,,0,1614.8587534,0,,,,,,0,1614.8587534
917765,,,,,,0,,0,0,0,,,,,,0,0
917794,,,,,,0,,0,0,0,,,,,,0,0
917804,,,,,,0,,0,0,0,,,,,,0,0
917844,,,,,,0,,0,0,0,,,,,,0,0
917849,,,,,,0,,0,0,0,,,,,,0,0
917876,,,,,,0,,0,0,0,,,,,,0,0
917916,,,,,,0,,0,0,0,,,,,,0,0
917922,,,,,,0,,0,0,0,,,,,,0,0
917926,,,,,,0,,0,0,0,,,,,,0,0
917928,,,,,,0,,0,0,0,,,,,,0,0
917934,,,,,,0,,0,0,0,,,,,,0,0
917942,,,,,,0,,0,0,0,,,,,,0,0
917948,,,,,,0,,0,0,4496.6451569,,,,,,0,4496.6451569
917964,,,,,,0,,0,0,0,,,,,,0,0
918014,,,,,,0,,0,0,0,,,,,,0,0
918015,,,,,,0,,0,0,0,,,,,,0,0
918059,,,,,,0,,0,0,0,,,,,,0,0
918071,,,,,,0,,0,0,0,,,,,,0,0
918072,,,,,,0,,0,0,0,,,,,,0,0
918074,,,,,,0,,0,0,0,,,,,,0,0
918084,,,,,,0,,0,0,0,,,,,,0,0
918105,,,,,,0,,0,0,0,,,,,,0,0
918158,,,,,,0,,0,0,0,,,,,,0,0
918162,,,,,,0,,0,0,0,,,,,,0,0
918249,,,,,,0,,0,0,0,,,,,,0,0
918251,,,,,,0,,0,0,0,,,,,,0,0
918286,,,,,,0,,0,0,0,,,,,,0,0
918287,,,,,,0,,0,0,0,,,,,,0,0
918296,,,,,,0,,0,0,0,,,,,,0,0
918303,10000,,,,,0,10000,0,0,0,,,2400,,2400,0,10000
918337,,,,,,0,,0,0,0,,,,,,0,0
918360,,,,,,0,,0,0,0,,,,,,0,0
918381,,,,,,0,,0,0,0,,,,,,0,0
918386,,,,,,0,,0,0,0,,,,,,0,0
918405,,,,,,0,,0,0,0,,,,,,0,0
918410,,,,,,0,,0,0,0,,,,,,0,0
918428,,,,,,0,,0,0,0,,,,,,0,0
918443,,,,,,0,,0,0,0,,,,,,0,0
918449,20000,,,,,0,20000,0,0,0,,,3000,,3000,20000,0
918455,,,,,,0,,0,0,0,,,,,,0,0
918464,,,,,,0,,0,0,0,,,,,,0,0
918576,,1800,,9500,,125000,11300,0,0,0,6180,,4260,,10440,125000,11300
918590,,,,,,0,,0,0,0,,,,,,0,0
918616,,,,,,415000,,0,0,0,,15150,,,15150,415000,0
918626,,,,,,0,,0,0,0,,,,,,0,0
918633,,,,,,0,,0,0,0,,,,,,0,0
918639,,,,,,0,,0,0,0,,,,,,0,0
918648,,,,,,0,,0,1366.5966098,0,,,,,,0,1366.5966098
918673,,,,,,0,,0,0,0,,,,,,0,0
918674,,,,,,0,,0,1114.3126411,0,,,,,,0,1114.3126411
918675,,17800,,,,0,17800,0,0,0,,,2280,,2280,0,17800
918679,,,,,,0,,0,0,0,,,,,,0,0
918680,,,,,,0,,0,0,0,,,,,,0,0
918684,,,,,,0,,0,1411.4463755,0,,,,,,0,1411.4463755
918686,,,,,,0,,0,0,0,,,,,,0,0
918694,,,,,,0,,0,0,0,,,,,,0,0
918702,,,,,,40000,,0,0,0,7800,,,,7800,40000,0
918729,,,,,,0,,0,0,0,,,,,,0,0
918761,,,,,,0,,0,0,0,,,,,,0,0
918763,,,,,,0,,0,0,0,,,,,,0,0
918769,,,,,,0,,0,0,0,,,,,,0,0
918774,,,,,,0,,0,0,0,,,,,,0,0
918778,,,,,,0,,0,0,0,,,,,,0,0
918820,,,,,,0,,0,0,0,,,,,,0,0
918821,,,,,,0,,0,0,0,,,,,,0,0
918860,,,,,,0,,0,0,0,,,,,,0,0
918898,,,,,,0,,0,0,0,,,,,,0,0
918910,,,,,,0,,0,0,0,,,,,,0,0
918930,,,,,,0,,0,0,0,,,,,,0,0
918931,,,,,,0,,0,0,0,,,,,,0,0
918936,,,,,,0,,0,0,0,,,,,,0,0
918939,,,,,,0,,0,0,0,,,,,,0,0
918960,,,,,,0,,0,0,0,,,,,,0,0
918964,,,,,,0,,0,0,0,,,,,,0,0
918973,,,,,,0,,0,0,0,,,,,,0,0
918997,,,,,,0,,0,0,0,,,,,,0,0
919033,,,,,,39000,,0,0,0,2400,,,,2400,39000,0
919039,,,,,,0,,0,1391.2680553,0,,,,,,0,1391.2680553
919046,,,,,,0,,0,0,0,,,,,,0,0
919082,,,,,,85000,,0,0,0,7000,,,,7000,85000,0
919097,,,,,,0,,0,0,0,,,,,,0,0
919100,3000,,,,,20000,3000,0,0,0,3000,,2400,,5400,20000,3000
919116,,,,,,0,,0,0,0,,,,,,0,0
919134,,,,,,0,,0,0,0,,,,,,0,0
919137,,,,,,0,,0,0,0,,,,,,0,0
919170,,,,,,0,,0,0,0,,,,,,0,0
919256,,,,,,0,,0,0,0,,,,,,0,0
919278,6600,,,,,0,6600,0,0,0,,,3300,,3300,6600,0
919286,,,,,,49000,,0,0,0,7680,,,,7680,49000,0
919303,,,,,,0,,0,0,0,,,,,,0,0
919311,,,,,,0,,0,0,0,,,,,,0,0
919316,21700,800,,,,131000,22500,0,3000,0,4800,,5140,,9940,153500,3000
919324,,,,,,69300,,0,0,0,6300,,,,6300,69300,0
919347,,,,,,0,,0,0,0,,,,,,0,0
919349,,,,,,0,,0,0,0,,,,,,0,0
919352,,,,,,0,,0,0,0,,,,,,0,0
919354,,,,,,0,,0,0,0,,,,,,0,0
919357,,,,,,0,,0,0,0,,,,,,0,0
919370,8500,,,,,0,8500,0,0,1200,,,1800,,1800,8500,1200
919371,,,,,,0,,0,0,0,,,,,,0,0
919374,,,,,,0,,41000,0,0,,,,9900,9900,35000,0
919391,,,,,,0,,0,0,0,,,,,,0,0
919393,,,,,,0,,0,0,0,,,,,,0,0
919394,,,,,,0,,0,0,0,,,,,,0,0
919414,,,,,,55000,,0,0,0,4800,,,,4800,55000,0
919492,,,,12000,,0,12000,0,0,0,,,2640,,2640,0,12000
919494,,,,,,0,,0,0,0,,,,,,0,0
919500,,,,,,25000,,0,0,0,4000,,,,4000,25000,0
919516,1000,,,,,15500,1000,0,0,0,2650,,3000,,5650,15500,1000
919527,,,,,,31000,,0,0,900,,0,,,0,31000,900
919529,,,,,,0,,0,0,0,,,,,,0,0
919533,4000,,,,,0,4000,0,0,0,,,4080,,4080,0,4000
919536,3500,,,,,0,3500,0,0,0,,,2400,,2400,0,3500
919547,,,,,,0,,44000,0,0,,,,6000,6000,0,44000
919574,,,,,,0,,0,0,0,,,,,,0,0
919582,,,,,,0,,0,0,0,,,,,,0,0
919585,,,,,,0,,0,0,0,,,,,,0,0
919631,,,,,,0,,0,0,0,,,,,,0,0
919665,,,,,,0,,0,0,0,,,,,,0,0
919668,,,,,,0,,0,0,0,,,,,,0,0
919673,,,,,,0,,0,0,0,,,,,,0,0
919684,,,,,,0,,0,0,0,,,,,,0,0
919685,,,,,,0,,0,0,0,,,,,,0,0
919686,1800,,,,,110000,1800,0,0,0,6700,,1400,,8100,110000,1800
919706,,,,,,0,,0,1300,2000,,,,,,0,3300
919707,,,,,,0,,140000,0,10000,,,,18500,18500,140000,10000
919717,,700,,,,0,700,0,0,1000,,,160,,160,0,1700
919726,,,,,,0,,0,0,0,,,,,,0,0
919727,14000,,,,,349000,14000,3950,0,0,7000,7200,5000,0,19200,349000,17950
919731,,,,,,0,,0,0,0,,,,,,0,0
919741,,,,,,25000,,0,0,0,4000,,,,4000,25000,0
919759,,,,,,0,,0,0,0,,,,,,0,0
919762,13000,,,,,4500,13000,0,0,0,4000,,4500,,8500,0,17500
919771,,,,,,0,,0,0,0,,,,,,0,0
919775,,,,,,0,,0,0,0,,,,,,0,0
919799,,,,,,0,,0,0,0,,,,,,0,0
919802,,,,,,0,,0,0,0,,,,,,0,0
919828,,,,,,0,,0,0,0,,,,,,0,0
919849,,,,,,0,,0,0,0,,,,,,0,0
919851,,,,,,0,,0,0,0,,,,,,0,0
919866,,,,,,2790,,0,3200,0,5580,,,,5580,2790,3200
919870,,,,,,0,,0,0,0,,,,,,0,0
919886,,,,,,0,,0,0,0,,,,,,0,0
919903,,,,,,0,,0,0,0,,,,,,0,0
919922,,,,,,0,,0,0,0,,,,,,0,0
919923,,,,,,0,,0,0,0,,,,,,0,0
919937,,,,,,0,,0,0,0,,,,,,0,0
919938,,,,,,0,,0,0,0,,,,,,0,0
919940,,,,,,0,,0,0,0,,,,,,0,0
919945,,,,,,0,,0,0,0,,,,,,0,0
919947,,,,,,0,,0,0,0,,,,,,0,0
919956,10000,,,,,0,10000,0,0,0,,,166,,166,0,10000
919970,,,,,,0,,0,0,0,,,,,,0,0
919979,,,,,,0,,0,0,0,,,,,,0,0
919985,,,,,,0,,0,0,0,,,,,,0,0
920022,,,,,,0,,0,0,0,,,,,,0,0
920024,,,,,,0,,0,0,0,,,,,,0,0
920027,,,,,,0,,0,0,0,,,,,,0,0
920032,,,,,,0,,0,0,0,,,,,,0,0
920041,,,,,,0,,0,0,0,,,,,,0,0
920045,,,,,,0,,0,0,0,,,,,,0,0
920118,,,,,,0,,0,0,0,,,,,,0,0
920126,,,,,,0,,0,0,0,,,,,,0,0
920143,,,,,,0,,0,0,0,,,,,,0,0
920172,,,,,,0,,0,0,0,,,,,,0,0
920177,,,,,,0,,0,0,0,,,,,,0,0
920185,,,,,,0,,0,0,0,,,,,,0,0
920202,,,,,,0,,0,0,0,,,,,,0,0
920213,,,,,,0,,0,0,0,,,,,,0,0
920215,,,,,,0,,0,0,0,,,,,,0,0
920218,,,,,,0,,0,0,0,,,,,,0,0
920222,,,,,,0,,0,0,0,,,,,,0,0
920225,,,,,,9000,,0,0,0,4272,,,,4272,9000,0
920226,,,,,,0,,0,0,200,,,,,,0,200
920238,3562,,,,,0,3562,0,0,0,,,2875,,2875,3562,0
920243,,,,,,0,,0,0,0,,,,,,0,0
920294,,,,,,0,,0,0,0,,,,,,0,0
920295,,,,,,0,,0,0,0,,,,,,0,0
920297,,,,,,0,,0,0,0,,,,,,0,0
920303,,,,,,0,,0,0,0,,,,,,0,0
920305,,,,,,0,,0,0,0,,,,,,0,0
920307,,,,,,0,,0,0,0,,,,,,0,0
920308,,,,,,0,,0,0,0,,,,,,0,0
920310,,,,,,0,,0,0,0,,,,,,0,0
920312,,,,,,0,,0,0,0,,,,,,0,0
920315,,,,,,180000,,0,0,0,8400,,,,8400,180000,0
920317,,,,,,0,,0,0,0,,,,,,0,0
920327,2729,,,,,0,2729,0,0,0,,,1129,,1129,2729,0
920333,,,,,,0,,0,0,0,,,,,,0,0
920341,,,,,,0,,0,0,0,,,,,,0,0
920344,,,,,,0,,0,0,0,,,,,,0,0
920353,,,,,,0,,0,0,0,,,,,,0,0
920360,,,,,,74000,,0,0,0,,6000,,,6000,74000,0
920368,6500,,,,,38000,6500,0,0,0,,19000,5000,,24000,38000,6500
920390,,,,,,0,,0,0,0,,,,,,0,0
920438,,,,,,9600,,0,0,0,4800,,,,4800,9600,0
920452,,,,,,0,,0,0,0,,,,,,0,0
920458,,,,,,0,,0,0,0,,,,,,0,0
920475,,,,,,0,,0,0,0,,,,,,0,0
920490,,,,,,0,,0,0,0,,,,,,0,0
920510,,,,,,0,,0,0,0,,,,,,0,0
920523,,,,,,0,,0,0,0,,,,,,0,0
920539,6000,,,,,0,6000,0,0,0,,,4080,,4080,6000,0
920669,,,,,,14200,,0,0,2000,7200,7200,,,14400,14200,2000
920788,,,,,,0,,0,0,0,,,,,,0,0
920801,,,,,,0,,0,0,0,,,,,,0,0
920815,,,,,,0,,0,0,0,,,,,,0,0
920819,,,,,,0,,0,0,0,,,,,,0,0
920825,,,,,,0,,0,0,8000,,,,,,0,8000
920826,,,,,,0,,0,0,0,,,,,,0,0
920827,,,,,,0,,0,0,0,,,,,,0,0
920829,,,,,,0,,0,0,0,,,,,,0,0
920839,2300,,,,,0,2300,0,1500,0,,,1320,,1320,2300,1500
920842,,,,,,140000,,0,0,0,7200,,,,7200,140000,0
920847,,,,,,0,,0,0,0,,,,,,0,0
920858,,,,,,0,,0,0,0,,,,,,0,0
920866,4700,,,,,0,4700,0,0,0,,,300,,300,0,4700
920875,,,,,,0,,0,0,0,,,,,,0,0
920911,,,,,,0,,0,0,0,,,,,,0,0
920916,,,,,,0,,0,0,0,,,,,,0,0
920922,,,,,,0,,0,0,0,,,,,,0,0
920925,,,,,,0,,0,0,0,,,,,,0,0
920946,,,,,,0,,0,1472.5577746,0,,,,,,0,1472.5577746
920951,,,,,,0,,0,0,0,,,,,,0,0
921001,,,,,,0,,0,0,0,,,,,,0,0
921005,6000,13000,,,,28000,19000,0,0,1000,5300,,6600,,11900,34000,14000
921008,,,,,,0,,0,0,0,,,,,,0,0
921009,,,,,,0,,0,0,10000,,,,,,0,10000
921011,,,,,,0,,0,0,0,,,,,,0,0
921102,,,,,,0,,0,0,0,,,,,,0,0
921147,,,,,,0,,0,0,0,,,,,,0,0
921179,,,,,,0,,0,0,0,,,,,,0,0
921229,,,,,,0,,0,0,0,,,,,,0,0
921230,,,,,,0,,0,0,0,,,,,,0,0
921234,,,,,,0,,0,1373.6512192,0,,,,,,0,1373.6512192
921238,,,,,,0,,0,0,0,,,,,,0,0
921244,,,,,,0,,0,0,0,,,,,,0,0
921254,,,,,,0,,0,0,0,,,,,,0,0
921255,,,,,,0,,0,1560.195861,4977.3157204,,,,,,0,6537.5115814
921270,,,,,,0,,0,0,0,,,,,,0,0
921275,,,,,,0,,0,0,0,,,,,,0,0
921277,,,,,,0,,0,0,0,,,,,,0,0
921279,,,,,,0,,0,0,0,,,,,,0,0
921291,,,,,,0,,0,0,0,,,,,,0,0
921299,,,,,,0,,0,0,0,,,,,,0,0
921320,,,,,,0,,0,0,0,,,,,,0,0
921321,,,,,,0,,0,0,0,,,,,,0,0
921322,,,,25000,,0,25000,0,1000,4000,,,4800,,4800,0,30000
921323,,,,,,0,,0,0,0,,,,,,0,0
921326,,,,,,0,,0,0,0,,,,,,0,0
921333,,,,,,0,,0,0,0,,,,,,0,0
921334,,,,,,0,,3200,0,0,,,,4800,4800,0,3200
921336,,,,,,0,,0,0,0,,,,,,0,0
921364,,,,,,0,,0,0,0,,,,,,0,0
921365,,,,,,0,,0,0,0,,,,,,0,0
921370,,,,,,0,,0,0,0,,,,,,0,0
921373,,,,,,0,,0,0,0,,,,,,0,0
921388,,,,,,0,,0,0,0,,,,,,0,0
921389,,,,,,0,,0,0,0,,,,,,0,0
921391,,,,,,0,,0,0,0,,,,,,0,0
921407,,,,,,0,,0,0,0,,,,,,0,0
921410,,,,,,0,,0,0,0,,,,,,0,0
921411,,,,,,0,,0,0,0,,,,,,0,0
921414,,,,,,0,,0,0,0,,,,,,0,0
921424,,,,,,0,,0,0,0,,,,,,0,0
921432,,,,,,0,,0,0,0,,,,,,0,0
921510,,,,,,0,,0,0,0,,,,,,0,0
921511,,,,,,0,,0,0,0,,,,,,0,0
921523,,,,,,0,,0,0,0,,,,,,0,0
921636,,,,,,0,,0,0,0,,,,,,0,0
921639,,,,,,0,,0,0,0,,,,,,0,0
921646,,,,,,0,,0,0,0,,,,,,0,0
921657,,,,,,0,,0,0,0,,,,,,0,0
921668,,,,,,0,,0,0,0,,,,,,0,0
921671,,,,,,0,,0,0,0,,,,,,0,0
921680,,,,,,100000,,0,0,0,6000,,,,6000,100000,0
921694,,,,,,0,,0,0,0,,,,,,0,0
921701,,,,,,10000,,0,0,0,5220,,,,5220,10000,0
921721,,,,,,0,,0,0,0,,,,,,0,0
921728,,,,,,0,,0,0,0,,,,,,0,0
921733,,,,,,0,,0,0,0,,,,,,0,0
921737,,,,,,12000,,0,0,0,6000,,,,6000,12000,0
921758,,,,,,0,,0,0,0,,,,,,0,0
921777,,,,,,31440,,0,1350.4441791,0,7992,,,,7992,0,32790.444179
921827,,,,,,0,,0,0,0,,,,,,0,0
921840,,,,,,0,,0,0,0,,,,,,0,0
921897,,,,,,0,,0,0,0,,,,,,0,0
921914,,,,,,0,,0,0,0,,,,,,0,0
921926,,,,,,0,,0,0,0,,,,,,0,0
921939,,,,,,0,,0,0,0,,,,,,0,0
921955,,,,,,0,,0,0,0,,,,,,0,0
921969,,,,,,0,,0,0,0,,,,,,0,0
922022,,,,,,0,,0,0,0,,,,,,0,0
922128,,,,,,0,,0,0,0,,,,,,0,0
922167,,,,,,0,,0,0,0,,,,,,0,0
922181,,,,,,24000,,0,0,0,9600,,,,9600,24000,0
922258,,,,,,0,,0,0,0,,,,,,0,0
922265,,,,,,0,,0,0,0,,,,,,0,0
922267,,,,,,0,,0,0,0,,,,,,0,0
922277,,,,,,0,,0,0,0,,,,,,0,0
922278,,,,,,0,,0,0,0,,,,,,0,0
922287,,,,,,0,,0,0,0,,,,,,0,0
922290,,,,,,0,,0,0,0,,,,,,0,0
922299,,,,,,0,,0,0,0,,,,,,0,0
922304,,,,,,0,,0,0,0,,,,,,0,0
922385,,,,,,0,,0,0,0,,,,,,0,0
922386,,,,,,0,,0,0,0,,,,,,0,0
922393,,,,,,0,,0,0,0,,,,,,0,0
922415,,,,,,0,,0,0,0,,,,,,0,0
922416,,,,,,0,,0,0,0,,,,,,0,0
922418,,,,,,0,,0,0,0,,,,,,0,0
922428,,,,,,0,,0,0,0,,,,,,0,0
922429,,,,,,0,,0,0,0,,,,,,0,0
922432,,,,,,0,,0,0,0,,,,,,0,0
922449,,,,,,0,,0,0,0,,,,,,0,0
922477,,,,,,0,,0,0,0,,,,,,0,0
922487,,,,,,0,,0,0,0,,,,,,0,0
922516,,,,,,0,,0,0,0,,,,,,0,0
922517,,,,,,0,,0,0,0,,,,,,0,0
922521,,,,,,0,,0,0,0,,,,,,0,0
922524,,,,,,0,,0,0,0,,,,,,0,0
922527,,,,,,0,,0,0,0,,,,,,0,0
922535,,,,,,0,,0,0,0,,,,,,0,0
922536,,,,,,0,,0,0,0,,,,,,0,0
922537,,,,,,0,,0,0,0,,,,,,0,0
922563,,,,,,6000,,0,0,0,2400,,,,2400,0,6000
922578,,,,,,0,,0,0,0,,,,,,0,0
922581,,,,9200,,0,9200,0,1452.0290474,0,,,160,,160,0,10652.029047
922588,,,,,,0,,0,0,0,,,,,,0,0
922589,,,,,,0,,0,0,0,,,,,,0,0
922616,,,,,,0,,0,0,0,,,,,,0,0
922617,,,,,,0,,0,0,0,,,,,,0,0
922622,,,,,,0,,0,0,0,,,,,,0,0
922624,,,,,,0,,0,0,0,,,,,,0,0
922628,,,,,,0,,0,0,0,,,,,,0,0
922629,,,,,,0,,0,0,0,,,,,,0,0
922636,,,,,,0,,0,0,0,,,,,,0,0
922638,,,,,,0,,0,0,0,,,,,,0,0
922640,,,,,,0,,0,0,0,,,,,,0,0
922646,,,,,,0,,0,0,0,,,,,,0,0
922648,,,,,,35000,,0,0,1000,3000,,,,3000,35000,1000
922651,,,,,,0,,0,0,0,,,,,,0,0
922657,,,,,,0,,0,0,0,,,,,,0,0
922661,,,,,,0,,0,0,0,,,,,,0,0
922671,,,,,,0,,0,0,0,,,,,,0,0
922672,,,,,,0,,0,0,0,,,,,,0,0
922677,,,,,,0,,0,0,0,,,,,,0,0
922681,,,,,,0,,0,0,0,,,,,,0,0
922692,,,,,,0,,0,0,0,,,,,,0,0
922708,,,,,,0,,0,0,0,,,,,,0,0
922714,,,,,,0,,0,0,0,,,,,,0,0
922723,,,,,,0,,0,0,0,,,,,,0,0
922726,,,,,,0,,0,0,0,,,,,,0,0
922752,,,,,,0,,0,0,0,,,,,,0,0
922763,,,,,,0,,0,0,0,,,,,,0,0
922803,,,,,,0,,0,0,0,,,,,,0,0
922805,,,,,,0,,0,0,0,,,,,,0,0
922814,,,,,,0,,0,0,0,,,,,,0,0
922816,,,,,,0,,0,0,0,,,,,,0,0
922821,,,,,,0,,0,0,0,,,,,,0,0
922846,0,,,,,0,0,0,0,0,,,3000,,3000,0,0
922875,,,,,,0,,0,0,0,,,,,,0,0
922888,,,,,,0,,0,0,0,,,,,,0,0
922891,,,,,,0,,0,0,0,,,,,,0,0
922892,,,,,,0,,0,0,0,,,,,,0,0
922894,,,,,,0,,0,0,0,,,,,,0,0
922898,,,,,,0,,0,0,0,,,,,,0,0
922903,,,,,,0,,0,0,0,,,,,,0,0
922905,,,,,,0,,0,0,0,,,,,,0,0
922935,,,,,,0,,0,0,0,,,,,,0,0
922985,,,,,,0,,0,0,0,,,,,,0,0
922994,,,,,,0,,0,0,0,,,,,,0,0
922999,,,,,,0,,0,0,0,,,,,,0,0
923002,,,,,,0,,0,0,0,,,,,,0,0
923012,,,,,,0,,0,0,0,,,,,,0,0
923226,,,,,,0,,0,0,0,,,,,,0,0
923310,,,,,,0,,0,0,0,,,,,,0,0
923350,,,,,,0,,18000,0,0,,,,6000,6000,0,18000
923351,,,,,,0,,0,0,0,,,,,,0,0
923354,,,,,,0,,0,0,0,,,,,,0,0
923399,,,,,,0,,0,0,0,,,,,,0,0
923416,,,,,,0,,0,0,600,,,,,,0,600
923422,,120,,,,70000,120,0,0,0,6000,,60,,6060,70000,120
923436,,,,,,0,,0,0,0,,,,,,0,0
923437,,,,,,0,,0,0,0,,,,,,0,0
923438,,,,,,0,,0,0,0,,,,,,0,0
923441,,,,,,0,,0,0,0,,,,,,0,0
923442,,,,,,80000,,0,0,0,,20000,,,20000,80000,0
923443,,1450,,,,0,1450,0,0,4436.8474542,,,3600,,3600,0,5886.8474542
923444,,4800,,2850,,0,7650,0,0,0,,,2220,,2220,0,7650
923446,,,,,,0,,0,0,0,,,,,,0,0
923447,,,,,,0,,0,0,0,,,,,,0,0
923490,,,,,,0,,0,0,0,,,,,,0,0
923491,,,,,,0,,0,0,0,,,,,,0,0
923497,,,,,,0,,0,0,0,,,,,,0,0
923530,,,,,,0,,0,0,0,,,,,,0,0
923532,,,,,,0,,0,0,0,,,,,,0,0
923533,,,,,,0,,0,0,0,,,,,,0,0
923535,,,,,,0,,0,0,0,,,,,,0,0
923541,,,,,,0,,0,0,0,,,,,,0,0
923574,,,,,,0,,0,0,0,,,,,,0,0
